begin_datetime_utc,begin_datetime_mpt,pool_price,forecast_pool_price,rolling_30day_avg
2015-01-02 15:00,2015-01-02 08:00,19.91,12.4,26.57
2015-01-02 16:00,2015-01-02 09:00,21.56,21.09,26.55
2015-01-02 17:00,2015-01-02 10:00,25.92,23.25,26.53
2015-01-02 18:00,2015-01-02 11:00,28.10,28.48,26.51
2015-01-02 19:00,2015-01-02 12:00,26.61,28.1,26.50
2015-01-02 20:00,2015-01-02 13:00,25.84,23.06,26.47
2015-01-02 21:00,2015-01-02 14:00,25.64,25.5,26.46
2015-01-02 22:00,2015-01-02 15:00,23.15,23.41,26.44
2015-01-02 23:00,2015-01-02 16:00,20.40,20.15,26.42
2015-01-03 00:00,2015-01-02 17:00,24.56,27.29,26.40
2015-01-03 01:00,2015-01-02 18:00,27.12,24.93,26.39
2015-01-03 02:00,2015-01-02 19:00,35.80,36.81,26.39
2015-01-03 03:00,2015-01-02 20:00,48.73,45.82,26.41
2015-01-03 04:00,2015-01-02 21:00,50.55,40.9,26.45
2015-01-03 05:00,2015-01-02 22:00,44.00,34.07,26.48
2015-01-03 06:00,2015-01-02 23:00,36.69,36.44,26.51
2015-01-03 07:00,2015-01-03 00:00,35.41,33.5,26.54
2015-01-03 08:00,2015-01-03 01:00,34.25,35.0,26.56
2015-01-03 09:00,2015-01-03 02:00,32.45,33.6,26.58
2015-01-03 10:00,2015-01-03 03:00,32.62,29.63,26.60
2015-01-03 11:00,2015-01-03 04:00,33.60,33.08,26.61
2015-01-03 12:00,2015-01-03 05:00,28.51,33.26,26.62
2015-01-03 13:00,2015-01-03 06:00,28.75,30.13,26.62
2015-01-03 14:00,2015-01-03 07:00,29.03,28.95,26.60
2015-01-03 15:00,2015-01-03 08:00,35.00,35.63,26.60
2015-01-03 16:00,2015-01-03 09:00,39.80,39.47,26.60
2015-01-03 17:00,2015-01-03 10:00,39.80,39.77,26.60
2015-01-03 18:00,2015-01-03 11:00,39.78,38.5,26.60
2015-01-03 19:00,2015-01-03 12:00,39.79,39.77,26.60
2015-01-03 20:00,2015-01-03 13:00,36.50,38.5,26.59
2015-01-03 21:00,2015-01-03 14:00,29.22,33.75,26.57
2015-01-03 22:00,2015-01-03 15:00,37.44,32.79,26.56
2015-01-03 23:00,2015-01-03 16:00,38.54,42.81,26.57
2015-01-04 00:00,2015-01-03 17:00,44.22,38.45,26.58
2015-01-04 01:00,2015-01-03 18:00,30.07,28.95,26.57
2015-01-04 02:00,2015-01-03 19:00,28.88,28.56,26.56
2015-01-04 03:00,2015-01-03 20:00,31.17,34.93,26.56
2015-01-04 04:00,2015-01-03 21:00,38.55,39.97,26.55
2015-01-04 05:00,2015-01-03 22:00,33.46,32.49,26.55
2015-01-04 06:00,2015-01-03 23:00,28.83,31.22,26.54
2015-01-04 07:00,2015-01-04 00:00,26.65,29.31,26.54
2015-01-04 08:00,2015-01-04 01:00,24.08,24.59,26.54
2015-01-04 09:00,2015-01-04 02:00,24.07,23.13,26.54
2015-01-04 10:00,2015-01-04 03:00,24.32,25.1,26.53
2015-01-04 11:00,2015-01-04 04:00,25.14,26.03,26.53
2015-01-04 12:00,2015-01-04 05:00,24.10,24.25,26.53
2015-01-04 13:00,2015-01-04 06:00,25.17,24.7,26.52
2015-01-04 14:00,2015-01-04 07:00,31.48,27.48,26.50
2015-01-04 15:00,2015-01-04 08:00,36.11,36.0,26.49
2015-01-04 16:00,2015-01-04 09:00,34.88,32.73,26.48
2015-01-04 17:00,2015-01-04 10:00,39.16,36.29,26.47
2015-01-04 18:00,2015-01-04 11:00,37.01,35.16,26.48
2015-01-04 19:00,2015-01-04 12:00,38.51,36.73,26.48
2015-01-04 20:00,2015-01-04 13:00,37.05,35.91,26.49
2015-01-04 21:00,2015-01-04 14:00,39.91,41.83,26.50
2015-01-04 22:00,2015-01-04 15:00,74.42,194.75,26.57
2015-01-04 23:00,2015-01-04 16:00,41.56,30.54,26.58
2015-01-05 00:00,2015-01-04 17:00,89.32,214.32,26.64
2015-01-05 01:00,2015-01-04 18:00,41.45,44.58,26.65
2015-01-05 02:00,2015-01-04 19:00,30.85,28.85,26.65
2015-01-05 03:00,2015-01-04 20:00,31.50,33.49,26.65
2015-01-05 04:00,2015-01-04 21:00,28.11,29.73,26.65
2015-01-05 05:00,2015-01-04 22:00,24.89,26.0,26.64
2015-01-05 06:00,2015-01-04 23:00,23.00,20.87,26.64
2015-01-05 07:00,2015-01-05 00:00,20.29,20.41,26.65
2015-01-05 08:00,2015-01-05 01:00,18.50,18.15,26.65
2015-01-05 09:00,2015-01-05 02:00,18.67,19.14,26.65
2015-01-05 10:00,2015-01-05 03:00,18.74,18.51,26.65
2015-01-05 11:00,2015-01-05 04:00,18.65,18.89,26.64
2015-01-05 12:00,2015-01-05 05:00,19.17,18.67,26.64
2015-01-05 13:00,2015-01-05 06:00,20.45,21.41,26.65
2015-01-05 14:00,2015-01-05 07:00,21.17,20.97,26.65
2015-01-05 15:00,2015-01-05 08:00,26.80,24.11,26.65
2015-01-05 16:00,2015-01-05 09:00,29.58,28.08,26.65
2015-01-05 17:00,2015-01-05 10:00,58.01,40.55,26.69
2015-01-05 18:00,2015-01-05 11:00,77.92,85.0,26.76
2015-01-05 19:00,2015-01-05 12:00,153.68,88.96,26.93
2015-01-05 20:00,2015-01-05 13:00,110.11,97.78,27.05
2015-01-05 21:00,2015-01-05 14:00,51.39,67.45,27.09
2015-01-05 22:00,2015-01-05 15:00,50.78,54.58,27.13
2015-01-05 23:00,2015-01-05 16:00,308.07,184.73,27.51
2015-01-06 00:00,2015-01-05 17:00,780.86,846.74,28.55
2015-01-06 01:00,2015-01-05 18:00,371.93,665.19,29.02
2015-01-06 02:00,2015-01-05 19:00,66.80,53.76,29.07
2015-01-06 03:00,2015-01-05 20:00,66.80,46.96,29.13
2015-01-06 04:00,2015-01-05 21:00,41.09,34.16,29.16
2015-01-06 05:00,2015-01-05 22:00,30.62,32.3,29.18
2015-01-06 06:00,2015-01-05 23:00,32.11,31.87,29.20
2015-01-06 07:00,2015-01-06 00:00,33.09,32.68,29.21
2015-01-06 08:00,2015-01-06 01:00,33.68,33.47,29.23
2015-01-06 09:00,2015-01-06 02:00,34.07,34.09,29.24
2015-01-06 10:00,2015-01-06 03:00,34.01,34.14,29.26
2015-01-06 11:00,2015-01-06 04:00,32.71,34.07,29.27
2015-01-06 12:00,2015-01-06 05:00,32.12,33.93,29.29
2015-01-06 13:00,2015-01-06 06:00,27.93,25.64,29.30
2015-01-06 14:00,2015-01-06 07:00,31.19,31.69,29.30
2015-01-06 15:00,2015-01-06 08:00,38.84,38.1,29.32
2015-01-06 16:00,2015-01-06 09:00,37.11,36.48,29.34
2015-01-06 17:00,2015-01-06 10:00,32.65,34.04,29.35
2015-01-06 18:00,2015-01-06 11:00,31.50,32.05,29.36
2015-01-06 19:00,2015-01-06 12:00,32.23,30.99,29.37
2015-01-06 20:00,2015-01-06 13:00,32.67,36.21,29.38
2015-01-06 21:00,2015-01-06 14:00,35.80,32.39,29.39
2015-01-06 22:00,2015-01-06 15:00,32.02,32.97,29.40
2015-01-06 23:00,2015-01-06 16:00,81.87,335.92,29.45
2015-01-07 00:00,2015-01-06 17:00,806.01,231.44,30.50
2015-01-07 01:00,2015-01-06 18:00,150.00,56.37,30.66
2015-01-07 02:00,2015-01-06 19:00,37.14,35.15,30.66
2015-01-07 03:00,2015-01-06 20:00,32.72,31.8,30.65
2015-01-07 04:00,2015-01-06 21:00,34.56,33.43,30.64
2015-01-07 05:00,2015-01-06 22:00,40.02,40.83,30.65
2015-01-07 06:00,2015-01-06 23:00,33.04,32.18,30.66
2015-01-07 07:00,2015-01-07 00:00,25.31,26.0,30.67
2015-01-07 08:00,2015-01-07 01:00,21.29,21.38,30.67
2015-01-07 09:00,2015-01-07 02:00,20.58,20.81,30.67
2015-01-07 10:00,2015-01-07 03:00,20.30,20.42,30.67
2015-01-07 11:00,2015-01-07 04:00,20.30,20.29,30.67
2015-01-07 12:00,2015-01-07 05:00,20.84,21.13,30.68
2015-01-07 13:00,2015-01-07 06:00,21.09,22.89,30.68
2015-01-07 14:00,2015-01-07 07:00,24.36,27.1,30.68
2015-01-07 15:00,2015-01-07 08:00,23.80,22.22,30.67
2015-01-07 16:00,2015-01-07 09:00,21.93,22.63,30.67
2015-01-07 17:00,2015-01-07 10:00,25.40,21.71,30.66
2015-01-07 18:00,2015-01-07 11:00,26.32,26.31,30.65
2015-01-07 19:00,2015-01-07 12:00,26.35,26.76,30.65
2015-01-07 20:00,2015-01-07 13:00,26.98,26.49,30.64
2015-01-07 21:00,2015-01-07 14:00,24.39,25.37,30.63
2015-01-07 22:00,2015-01-07 15:00,24.45,22.33,30.63
2015-01-07 23:00,2015-01-07 16:00,21.00,21.3,30.61
2015-01-08 00:00,2015-01-07 17:00,20.87,21.84,30.59
2015-01-08 01:00,2015-01-07 18:00,18.23,18.37,30.57
2015-01-08 02:00,2015-01-07 19:00,18.57,18.89,30.55
2015-01-08 03:00,2015-01-07 20:00,22.82,21.15,30.54
2015-01-08 04:00,2015-01-07 21:00,25.52,25.39,30.54
2015-01-08 05:00,2015-01-07 22:00,21.75,20.89,30.54
2015-01-08 06:00,2015-01-07 23:00,22.86,23.8,30.54
2015-01-08 07:00,2015-01-08 00:00,15.14,17.45,30.54
2015-01-08 08:00,2015-01-08 01:00,9.47,9.25,30.53
2015-01-08 09:00,2015-01-08 02:00,8.94,8.94,30.51
2015-01-08 10:00,2015-01-08 03:00,10.92,8.94,30.51
2015-01-08 11:00,2015-01-08 04:00,19.52,19.29,30.51
2015-01-08 12:00,2015-01-08 05:00,20.42,17.55,30.51
2015-01-08 13:00,2015-01-08 06:00,24.90,25.23,30.51
2015-01-08 14:00,2015-01-08 07:00,25.57,26.06,30.50
2015-01-08 15:00,2015-01-08 08:00,26.82,24.88,30.49
2015-01-08 16:00,2015-01-08 09:00,25.77,26.88,30.48
2015-01-08 17:00,2015-01-08 10:00,25.56,25.52,30.47
2015-01-08 18:00,2015-01-08 11:00,28.23,27.05,30.48
2015-01-08 19:00,2015-01-08 12:00,29.25,29.2,30.49
2015-01-08 20:00,2015-01-08 13:00,33.21,31.7,30.49
2015-01-08 21:00,2015-01-08 14:00,33.32,29.38,30.48
2015-01-08 22:00,2015-01-08 15:00,31.52,33.93,30.48
2015-01-08 23:00,2015-01-08 16:00,30.42,29.32,30.47
2015-01-09 00:00,2015-01-08 17:00,53.30,56.24,30.48
2015-01-09 01:00,2015-01-08 18:00,117.22,80.62,30.59
2015-01-09 02:00,2015-01-08 19:00,68.10,67.87,30.65
2015-01-09 03:00,2015-01-08 20:00,36.40,36.65,30.66
2015-01-09 04:00,2015-01-08 21:00,36.40,37.38,30.68
2015-01-09 05:00,2015-01-08 22:00,35.51,35.28,30.70
2015-01-09 06:00,2015-01-08 23:00,34.78,35.47,30.72
2015-01-09 07:00,2015-01-09 00:00,33.61,35.12,30.75
2015-01-09 08:00,2015-01-09 01:00,30.56,31.91,30.77
2015-01-09 09:00,2015-01-09 02:00,29.28,29.21,30.79
2015-01-09 10:00,2015-01-09 03:00,23.66,26.03,30.81
2015-01-09 11:00,2015-01-09 04:00,21.51,21.18,30.81
2015-01-09 12:00,2015-01-09 05:00,23.52,23.28,30.82
2015-01-09 13:00,2015-01-09 06:00,28.40,29.31,30.82
2015-01-09 14:00,2015-01-09 07:00,30.71,28.26,30.82
2015-01-09 15:00,2015-01-09 08:00,33.39,31.91,30.82
2015-01-09 16:00,2015-01-09 09:00,42.43,36.67,30.84
2015-01-09 17:00,2015-01-09 10:00,41.15,45.22,30.86
2015-01-09 18:00,2015-01-09 11:00,42.45,48.83,30.88
2015-01-09 19:00,2015-01-09 12:00,57.74,80.53,30.92
2015-01-09 20:00,2015-01-09 13:00,76.91,84.95,30.98
2015-01-09 21:00,2015-01-09 14:00,37.55,29.19,30.99
2015-01-09 22:00,2015-01-09 15:00,22.85,21.43,30.97
2015-01-09 23:00,2015-01-09 16:00,37.83,30.43,30.97
2015-01-10 00:00,2015-01-09 17:00,74.35,412.55,31.02
2015-01-10 01:00,2015-01-09 18:00,23.30,23.57,31.00
2015-01-10 02:00,2015-01-09 19:00,21.03,21.42,30.98
2015-01-10 03:00,2015-01-09 20:00,20.95,20.65,30.96
2015-01-10 04:00,2015-01-09 21:00,21.70,24.66,30.94
2015-01-10 05:00,2015-01-09 22:00,21.17,20.79,30.93
2015-01-10 06:00,2015-01-09 23:00,26.03,23.83,30.94
2015-01-10 07:00,2015-01-10 00:00,23.01,22.3,30.95
2015-01-10 08:00,2015-01-10 01:00,22.07,22.96,30.96
2015-01-10 09:00,2015-01-10 02:00,21.11,20.7,30.96
2015-01-10 10:00,2015-01-10 03:00,24.45,24.03,30.97
2015-01-10 11:00,2015-01-10 04:00,26.38,26.02,30.98
2015-01-10 12:00,2015-01-10 05:00,28.18,28.2,30.99
2015-01-10 13:00,2015-01-10 06:00,28.20,28.87,31.01
2015-01-10 14:00,2015-01-10 07:00,26.26,25.81,31.01
2015-01-10 15:00,2015-01-10 08:00,31.23,28.25,31.01
2015-01-10 16:00,2015-01-10 09:00,37.92,34.56,31.02
2015-01-10 17:00,2015-01-10 10:00,56.44,74.2,31.05
2015-01-10 18:00,2015-01-10 11:00,72.82,88.3,31.11
2015-01-10 19:00,2015-01-10 12:00,70.11,65.54,31.15
2015-01-10 20:00,2015-01-10 13:00,27.61,26.46,31.11
2015-01-10 21:00,2015-01-10 14:00,27.29,26.34,31.07
2015-01-10 22:00,2015-01-10 15:00,26.29,27.76,31.02
2015-01-10 23:00,2015-01-10 16:00,116.12,89.56,31.12
2015-01-11 00:00,2015-01-10 17:00,375.00,695.19,31.54
2015-01-11 01:00,2015-01-10 18:00,135.70,150.22,31.66
2015-01-11 02:00,2015-01-10 19:00,73.20,82.46,31.72
2015-01-11 03:00,2015-01-10 20:00,71.04,74.69,31.77
2015-01-11 04:00,2015-01-10 21:00,34.07,28.35,31.77
2015-01-11 05:00,2015-01-10 22:00,33.73,28.67,31.78
2015-01-11 06:00,2015-01-10 23:00,37.82,39.92,31.80
2015-01-11 07:00,2015-01-11 00:00,33.42,33.59,31.82
2015-01-11 08:00,2015-01-11 01:00,33.09,33.43,31.84
2015-01-11 09:00,2015-01-11 02:00,32.80,32.73,31.86
2015-01-11 10:00,2015-01-11 03:00,28.20,28.88,31.87
2015-01-11 11:00,2015-01-11 04:00,28.20,28.21,31.89
2015-01-11 12:00,2015-01-11 05:00,29.02,30.47,31.90
2015-01-11 13:00,2015-01-11 06:00,29.81,28.09,31.91
2015-01-11 14:00,2015-01-11 07:00,28.73,28.68,31.91
2015-01-11 15:00,2015-01-11 08:00,38.33,40.59,31.91
2015-01-11 16:00,2015-01-11 09:00,40.15,72.65,31.92
2015-01-11 17:00,2015-01-11 10:00,35.08,37.23,31.92
2015-01-11 18:00,2015-01-11 11:00,32.42,30.32,31.91
2015-01-11 19:00,2015-01-11 12:00,26.64,23.36,31.90
2015-01-11 20:00,2015-01-11 13:00,22.80,22.26,31.88
2015-01-11 21:00,2015-01-11 14:00,22.25,22.25,31.85
2015-01-11 22:00,2015-01-11 15:00,22.26,23.0,31.83
2015-01-11 23:00,2015-01-11 16:00,98.99,41.88,31.90
2015-01-12 00:00,2015-01-11 17:00,427.89,752.76,32.42
2015-01-12 01:00,2015-01-11 18:00,281.95,266.93,32.76
2015-01-12 02:00,2015-01-11 19:00,72.45,84.02,32.81
2015-01-12 03:00,2015-01-11 20:00,51.82,58.09,32.83
2015-01-12 04:00,2015-01-11 21:00,31.90,27.68,32.81
2015-01-12 05:00,2015-01-11 22:00,27.47,27.12,32.79
2015-01-12 06:00,2015-01-11 23:00,30.31,32.48,32.78
2015-01-12 07:00,2015-01-12 00:00,30.50,23.67,32.78
2015-01-12 08:00,2015-01-12 01:00,31.35,33.28,32.78
2015-01-12 09:00,2015-01-12 02:00,28.35,30.01,32.78
2015-01-12 10:00,2015-01-12 03:00,25.79,22.62,32.79
2015-01-12 11:00,2015-01-12 04:00,23.04,24.42,32.79
2015-01-12 12:00,2015-01-12 05:00,25.30,26.2,32.79
2015-01-12 13:00,2015-01-12 06:00,33.16,31.18,32.81
2015-01-12 14:00,2015-01-12 07:00,32.68,29.97,32.80
2015-01-12 15:00,2015-01-12 08:00,33.99,33.53,32.79
2015-01-12 16:00,2015-01-12 09:00,31.89,34.06,32.78
2015-01-12 17:00,2015-01-12 10:00,31.14,30.01,32.76
2015-01-12 18:00,2015-01-12 11:00,28.71,28.05,32.74
2015-01-12 19:00,2015-01-12 12:00,28.90,32.05,32.74
2015-01-12 20:00,2015-01-12 13:00,34.83,32.06,32.74
2015-01-12 21:00,2015-01-12 14:00,34.43,32.49,32.74
2015-01-12 22:00,2015-01-12 15:00,31.58,33.18,32.73
2015-01-12 23:00,2015-01-12 16:00,53.78,52.4,32.75
2015-01-13 00:00,2015-01-12 17:00,781.20,677.29,33.77
2015-01-13 01:00,2015-01-12 18:00,792.32,54.35,34.82
2015-01-13 02:00,2015-01-12 19:00,312.89,31.49,35.22
2015-01-13 03:00,2015-01-12 20:00,61.24,27.41,35.26
2015-01-13 04:00,2015-01-12 21:00,28.88,23.81,35.25
2015-01-13 05:00,2015-01-12 22:00,23.02,22.05,35.23
2015-01-13 06:00,2015-01-12 23:00,23.09,28.04,35.24
2015-01-13 07:00,2015-01-13 00:00,23.63,25.48,35.24
2015-01-13 08:00,2015-01-13 01:00,20.74,20.91,35.24
2015-01-13 09:00,2015-01-13 02:00,18.63,18.62,35.24
2015-01-13 10:00,2015-01-13 03:00,16.05,18.62,35.24
2015-01-13 11:00,2015-01-13 04:00,17.53,18.14,35.25
2015-01-13 12:00,2015-01-13 05:00,20.76,21.44,35.25
2015-01-13 13:00,2015-01-13 06:00,25.43,21.97,35.26
2015-01-13 14:00,2015-01-13 07:00,30.66,34.02,35.27
2015-01-13 15:00,2015-01-13 08:00,32.95,32.82,35.28
2015-01-13 16:00,2015-01-13 09:00,30.71,30.18,35.28
2015-01-13 17:00,2015-01-13 10:00,30.26,30.51,35.27
2015-01-13 18:00,2015-01-13 11:00,29.22,28.63,35.27
2015-01-13 19:00,2015-01-13 12:00,24.63,25.31,35.25
2015-01-13 20:00,2015-01-13 13:00,23.06,25.3,35.24
2015-01-13 21:00,2015-01-13 14:00,23.08,23.33,35.22
2015-01-13 22:00,2015-01-13 15:00,22.38,24.2,35.20
2015-01-13 23:00,2015-01-13 16:00,21.13,19.82,35.13
2015-01-14 00:00,2015-01-13 17:00,22.75,22.23,35.05
2015-01-14 01:00,2015-01-13 18:00,24.12,23.85,35.01
2015-01-14 02:00,2015-01-13 19:00,26.89,26.55,34.99
2015-01-14 03:00,2015-01-13 20:00,25.91,28.25,34.97
2015-01-14 04:00,2015-01-13 21:00,22.94,24.88,34.94
2015-01-14 05:00,2015-01-13 22:00,18.89,17.92,34.92
2015-01-14 06:00,2015-01-13 23:00,17.51,15.77,34.91
2015-01-14 07:00,2015-01-14 00:00,13.07,12.02,34.90
2015-01-14 08:00,2015-01-14 01:00,14.21,18.95,34.89
2015-01-14 09:00,2015-01-14 02:00,13.28,12.02,34.88
2015-01-14 10:00,2015-01-14 03:00,13.22,13.35,34.86
2015-01-14 11:00,2015-01-14 04:00,13.62,15.39,34.85
2015-01-14 12:00,2015-01-14 05:00,13.89,16.61,34.82
2015-01-14 13:00,2015-01-14 06:00,20.48,15.53,34.80
2015-01-14 14:00,2015-01-14 07:00,21.70,20.95,34.75
2015-01-14 15:00,2015-01-14 08:00,24.09,22.12,34.71
2015-01-14 16:00,2015-01-14 09:00,22.07,23.0,34.68
2015-01-14 17:00,2015-01-14 10:00,20.53,20.1,34.67
2015-01-14 18:00,2015-01-14 11:00,19.83,19.28,34.66
2015-01-14 19:00,2015-01-14 12:00,18.49,12.39,34.64
2015-01-14 20:00,2015-01-14 13:00,18.74,18.89,34.62
2015-01-14 21:00,2015-01-14 14:00,19.11,19.11,34.59
2015-01-14 22:00,2015-01-14 15:00,19.82,19.68,34.57
2015-01-14 23:00,2015-01-14 16:00,20.16,21.0,34.55
2015-01-15 00:00,2015-01-14 17:00,21.28,19.2,34.51
2015-01-15 01:00,2015-01-14 18:00,20.63,22.11,34.49
2015-01-15 02:00,2015-01-14 19:00,22.03,22.13,34.48
2015-01-15 03:00,2015-01-14 20:00,22.84,26.64,34.46
2015-01-15 04:00,2015-01-14 21:00,24.35,24.7,34.45
2015-01-15 05:00,2015-01-14 22:00,20.54,19.52,34.43
2015-01-15 06:00,2015-01-14 23:00,18.22,17.75,34.42
2015-01-15 07:00,2015-01-15 00:00,9.98,10.28,34.40
2015-01-15 08:00,2015-01-15 01:00,16.79,14.24,34.39
2015-01-15 09:00,2015-01-15 02:00,13.14,16.34,34.37
2015-01-15 10:00,2015-01-15 03:00,15.27,13.73,34.36
2015-01-15 11:00,2015-01-15 04:00,18.55,18.74,34.35
2015-01-15 12:00,2015-01-15 05:00,17.55,14.45,34.34
2015-01-15 13:00,2015-01-15 06:00,20.45,19.71,34.32
2015-01-15 14:00,2015-01-15 07:00,20.58,19.31,34.30
2015-01-15 15:00,2015-01-15 08:00,21.58,21.15,34.28
2015-01-15 16:00,2015-01-15 09:00,22.30,21.21,34.26
2015-01-15 17:00,2015-01-15 10:00,27.60,30.59,34.25
2015-01-15 18:00,2015-01-15 11:00,21.83,20.72,34.22
2015-01-15 19:00,2015-01-15 12:00,21.28,21.19,34.19
2015-01-15 20:00,2015-01-15 13:00,20.45,21.29,34.15
2015-01-15 21:00,2015-01-15 14:00,20.13,20.35,34.13
2015-01-15 22:00,2015-01-15 15:00,20.01,20.14,34.12
2015-01-15 23:00,2015-01-15 16:00,21.52,21.52,34.10
2015-01-16 00:00,2015-01-15 17:00,24.15,29.13,34.08
2015-01-16 01:00,2015-01-15 18:00,22.63,22.56,34.06
2015-01-16 02:00,2015-01-15 19:00,24.38,24.06,34.05
2015-01-16 03:00,2015-01-15 20:00,25.13,24.71,34.04
2015-01-16 04:00,2015-01-15 21:00,26.72,28.67,34.03
2015-01-16 05:00,2015-01-15 22:00,22.97,21.02,34.02
2015-01-16 06:00,2015-01-15 23:00,23.63,23.03,34.03
2015-01-16 07:00,2015-01-16 00:00,24.56,27.43,34.03
2015-01-16 08:00,2015-01-16 01:00,21.11,21.87,34.03
2015-01-16 09:00,2015-01-16 02:00,17.28,21.79,34.03
2015-01-16 10:00,2015-01-16 03:00,15.52,11.05,34.02
2015-01-16 11:00,2015-01-16 04:00,19.04,22.47,34.03
2015-01-16 12:00,2015-01-16 05:00,21.97,21.51,34.03
2015-01-16 13:00,2015-01-16 06:00,29.69,29.21,34.04
2015-01-16 14:00,2015-01-16 07:00,32.29,26.86,34.06
2015-01-16 15:00,2015-01-16 08:00,38.73,34.01,34.07
2015-01-16 16:00,2015-01-16 09:00,34.39,34.46,34.08
2015-01-16 17:00,2015-01-16 10:00,31.58,34.11,34.09
2015-01-16 18:00,2015-01-16 11:00,26.39,24.8,34.09
2015-01-16 19:00,2015-01-16 12:00,24.44,23.99,34.09
2015-01-16 20:00,2015-01-16 13:00,30.23,30.09,34.10
2015-01-16 21:00,2015-01-16 14:00,31.00,30.27,34.11
2015-01-16 22:00,2015-01-16 15:00,31.30,30.68,34.11
2015-01-16 23:00,2015-01-16 16:00,34.39,36.66,34.12
2015-01-17 00:00,2015-01-16 17:00,36.84,33.12,34.13
2015-01-17 01:00,2015-01-16 18:00,28.85,30.29,34.13
2015-01-17 02:00,2015-01-16 19:00,23.73,23.42,34.11
2015-01-17 03:00,2015-01-16 20:00,22.19,21.71,34.10
2015-01-17 04:00,2015-01-16 21:00,22.38,22.46,34.09
2015-01-17 05:00,2015-01-16 22:00,21.55,18.08,34.09
2015-01-17 06:00,2015-01-16 23:00,22.75,22.73,34.10
2015-01-17 07:00,2015-01-17 00:00,25.58,24.52,34.11
2015-01-17 08:00,2015-01-17 01:00,23.00,24.63,34.12
2015-01-17 09:00,2015-01-17 02:00,21.72,22.92,34.12
2015-01-17 10:00,2015-01-17 03:00,16.94,18.78,34.12
2015-01-17 11:00,2015-01-17 04:00,18.79,18.46,34.11
2015-01-17 12:00,2015-01-17 05:00,21.45,21.57,34.12
2015-01-17 13:00,2015-01-17 06:00,22.19,22.71,34.11
2015-01-17 14:00,2015-01-17 07:00,21.59,20.65,34.09
2015-01-17 15:00,2015-01-17 08:00,25.32,24.55,34.07
2015-01-17 16:00,2015-01-17 09:00,26.48,31.69,34.06
2015-01-17 17:00,2015-01-17 10:00,27.01,27.93,34.04
2015-01-17 18:00,2015-01-17 11:00,26.48,25.66,34.03
2015-01-17 19:00,2015-01-17 12:00,25.59,28.4,34.03
2015-01-17 20:00,2015-01-17 13:00,19.31,23.1,34.02
2015-01-17 21:00,2015-01-17 14:00,18.34,16.01,34.01
2015-01-17 22:00,2015-01-17 15:00,20.72,21.17,34.00
2015-01-17 23:00,2015-01-17 16:00,24.01,26.08,33.99
2015-01-18 00:00,2015-01-17 17:00,32.49,27.69,33.99
2015-01-18 01:00,2015-01-17 18:00,28.28,35.15,34.00
2015-01-18 02:00,2015-01-17 19:00,27.30,27.56,34.00
2015-01-18 03:00,2015-01-17 20:00,33.92,40.31,34.01
2015-01-18 04:00,2015-01-17 21:00,35.81,36.01,34.02
2015-01-18 05:00,2015-01-17 22:00,34.90,31.12,34.04
2015-01-18 06:00,2015-01-17 23:00,35.52,36.82,34.07
2015-01-18 07:00,2015-01-18 00:00,30.16,29.96,34.09
