"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-06-01 00:00","2014","06","01","00:00","13.2","","4.0","","53","","0.0","","11","","21","","16.1","","97.22","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-06-01 01:00","2014","06","01","01:00","12.3","","4.1","","57","","0.0","","12","","21","","16.1","","97.22","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-06-01 02:00","2014","06","01","02:00","10.5","","6.4","","76","","0.0","","10","","13","","16.1","","97.25","","","","","","Rain"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-06-01 03:00","2014","06","01","03:00","10.4","","5.9","","73","","0.0","","9","","15","","16.1","","97.24","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-06-01 04:00","2014","06","01","04:00","10.1","","6.0","","75","","0.2","","9","","15","","16.1","","97.25","","","","","","Rain"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-06-01 05:00","2014","06","01","05:00","9.4","","5.9","","79","","0.5","","8","","18","","16.1","","97.23","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-06-01 06:00","2014","06","01","06:00","9.9","","5.1","","72","","0.0","","9","","21","","16.1","","97.25","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-06-01 07:00","2014","06","01","07:00","10.0","","4.7","","70","","0.0","","10","","18","","16.1","","97.25","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-06-01 08:00","2014","06","01","08:00","10.9","","5.0","","67","","0.0","","12","","22","","16.1","","97.26","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-06-01 09:00","2014","06","01","09:00","10.7","","5.3","","69","","0.0","","14","","17","","16.1","","97.27","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-06-01 10:00","2014","06","01","10:00","9.9","","7.6","","85","","1.0","","10","","15","","16.1","","97.23","","","","","","Moderate Rain"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-06-01 11:00","2014","06","01","11:00","11.9","","8.3","","79","","1.0","","12","","17","","16.1","","97.21","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-06-01 12:00","2014","06","01","12:00","14.2","","8.4","","68","","0.0","","16","","22","","16.1","","97.19","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-06-01 13:00","2014","06","01","13:00","16.0","","8.7","","62","","0.0","","17","","13","","16.1","","97.14","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-06-01 14:00","2014","06","01","14:00","18.2","","9.2","","55","","0.0","","11","","8","","16.1","","97.05","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-06-01 15:00","2014","06","01","15:00","18.8","","9.2","","53","","0.0","","14","","15","","16.1","","96.98","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-06-01 16:00","2014","06","01","16:00","18.9","","9.8","","55","","0.0","","12","","13","","16.1","","96.93","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-06-01 17:00","2014","06","01","17:00","11.4","","9.5","","88","","8.6","","33","","21","","8.1","","96.99","","","","","","Thunderstorms,Moderate Rain"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-06-01 18:00","2014","06","01","18:00","14.3","","8.9","","70","","0.0","","7","","5","","16.1","","96.91","","","","","","NA"
