"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 00:00","2015","12","01","00:00","-10.4","","-12.8","","82","","0.0","","23","","6","","","","93.24","","","","-14","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 01:00","2015","12","01","01:00","-10.7","","-13.7","","78","","0.0","","24","","9","","","","93.23","","","","-16","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 02:00","2015","12","01","02:00","-11.5","","-14.2","","80","","0.0","","24","","8","","","","93.22","","","","-16","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 03:00","2015","12","01","03:00","-12.1","","-14.8","","80","","0.0","","23","","7","","","","93.23","","","","-16","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 04:00","2015","12","01","04:00","-12.3","","-15.1","","79","","0.0","","24","","9","","","","93.22","","","","-18","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 05:00","2015","12","01","05:00","-12.9","","-15.3","","82","","0.0","","24","","6","","","","93.22","","","","-17","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 06:00","2015","12","01","06:00","-13.3","","-15.7","","82","","0.0","","24","","8","","","","93.24","","","","-18","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 07:00","2015","12","01","07:00","-13.4","","-15.2","","86","","0.0","","21","","9","","","","93.22","","","","-19","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 08:00","2015","12","01","08:00","-13.4","","-15.6","","84","","0.0","","23","","9","","","","93.25","","","","-19","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 09:00","2015","12","01","09:00","-12.7","","-14.9","","83","","0.0","","22","","11","","","","93.25","","","","-19","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 10:00","2015","12","01","10:00","-10.2","","-14.2","","73","","0.0","","21","","11","","","","93.28","","","","-16","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 11:00","2015","12","01","11:00","-7.0","","-12.8","","63","","0.0","","22","","8","","","","93.31","","","","-11","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 12:00","2015","12","01","12:00","-2.4","","-11.3","","50","","0.0","","23","","7","","","","93.28","","","","-5","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 13:00","2015","12","01","13:00","-0.9","","-9.5","","52","","0.0","","19","","5","","","","93.29","","","","-3","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 14:00","2015","12","01","14:00","3.2","","-9.3","","39","","0.0","","25","","4","","","","93.29","","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 15:00","2015","12","01","15:00","3.4","","-9.4","","39","","0.0","","27","","4","","","","93.33","","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 16:00","2015","12","01","16:00","-1.0","","-10.1","","50","","0.0","","21","","8","","","","93.37","","","","-4","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 17:00","2015","12","01","17:00","-2.5","","-10.1","","56","","0.0","","22","","9","","","","93.39","","","","-6","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 18:00","2015","12","01","18:00","-3.3","","-9.3","","63","","0.0","","22","","4","","","","93.38","","","","-5","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 19:00","2015","12","01","19:00","-5.2","","-10.5","","66","","0.0","","23","","4","","","","93.35","","","","-7","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 20:00","2015","12","01","20:00","-4.4","","-8.8","","72","","0.0","","20","","4","","","","93.31","","","","-6","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 21:00","2015","12","01","21:00","-5.1","","-9.7","","70","","0.0","","21","","9","","","","93.30","","","","-9","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 22:00","2015","12","01","22:00","-5.5","","-9.5","","74","","0.0","","23","","5","","","","93.22","","","","-8","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-01 23:00","2015","12","01","23:00","-5.7","","-9.8","","73","","0.0","","23","","5","","","","93.16","","","","-8","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-02 00:00","2015","12","02","00:00","-6.1","","-9.8","","75","","0.0","","22","","5","","","","93.13","","","","-9","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-02 01:00","2015","12","02","01:00","-5.3","","-9.8","","70","","0.0","","19","","7","","","","93.05","","","","-9","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-02 02:00","2015","12","02","02:00","-3.9","","-9.4","","66","","0.0","","18","","8","","","","92.93","","","","-7","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-02 03:00","2015","12","02","03:00","-1.4","","-9.5","","54","","0.0","","18","","21","","","","92.84","","","","-7","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-02 04:00","2015","12","02","04:00","-1.4","","-9.5","","54","","0.0","","18","","24","","","","92.72","","","","-8","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-02 05:00","2015","12","02","05:00","-1.5","","-8.8","","58","","0.0","","18","","18","","","","92.62","","","","-7","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-12-02 06:00","2015","12","02","06:00","-2.1","","-7.5","","67","","0.0","","18","","20","","","","92.53","","","","-8","","NA"
