"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2014-12-01 00:00","2014","12","01","00:00","-16.2","","-21.2","","66","","","","19","","11","","24.1","","88.68","","","","-23","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-12-01 01:00","2014","12","01","01:00","-13.6","","-19.0","","64","","","","19","","9","","24.1","","88.65","","","","-19","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-12-01 02:00","2014","12","01","02:00","-6.5","","-17.7","","41","","","","30","","16","","24.1","","88.60","","","","-13","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2014-12-01 03:00","2014","12","01","03:00","-10.1","","-16.9","","58","","","","17","","9","","24.1","","88.58","","","","-15","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-12-01 04:00","2014","12","01","04:00","-9.1","","-16.4","","56","","","","21","","8","","24.1","","88.52","","","","-13","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-12-01 05:00","2014","12","01","05:00","-7.0","","-16.5","","47","","","","26","","10","","24.1","","88.46","","","","-12","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2014-12-01 06:00","2014","12","01","06:00","-8.6","","-16.1","","55","","","","20","","10","","24.1","","88.41","","","","-14","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-12-01 07:00","2014","12","01","07:00","-8.1","","-16.1","","53","","","","12","","7","","24.1","","88.38","","","","-12","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-12-01 08:00","2014","12","01","08:00","-8.0","","-16.7","","50","","","","15","","9","","48.3","","88.37","","","","-13","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2014-12-01 09:00","2014","12","01","09:00","-7.2","","-15.7","","51","","","","5","","7","","64.4","","88.37","","","","-11","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-12-01 10:00","2014","12","01","10:00","-5.5","","-15.9","","44","","","","32","","6","","64.4","","88.39","","","","-8","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-12-01 11:00","2014","12","01","11:00","-7.1","","-14.9","","54","","","","19","","13","","64.4","","88.39","","","","-13","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2014-12-01 12:00","2014","12","01","12:00","-6.8","","-14.0","","57","","","","20","","13","","64.4","","88.35","","","","-12","","NA"
