"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-02-01 00:00","2013","02","01","00:00","-22.2","","-24.8","","80","","","","32","","4","","16.1","","97.19","","","","-26","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-02-01 01:00","2013","02","01","01:00","-22.0","","-24.4","","81","","","","29","","5","","16.1","","97.20","","","","-27","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-02-01 02:00","2013","02","01","02:00","-21.9","","-24.3","","81","","","","30","","5","","16.1","","97.24","","","","-26","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-02-01 03:00","2013","02","01","03:00","-21.8","","-24.2","","81","","","","30","","8","","16.1","","97.28","","","","-28","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-02-01 04:00","2013","02","01","04:00","-22.0","","-24.4","","81","","","","29","","5","","16.1","","97.31","","","","-27","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-02-01 05:00","2013","02","01","05:00","-22.2","","-24.6","","81","","","","28","","5","","16.1","","97.32","","","","-27","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-02-01 06:00","2013","02","01","06:00","-22.1","","-24.5","","81","","","","","","0","","16.1","","97.31","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-02-01 07:00","2013","02","01","07:00","-22.3","","-24.6","","82","","","","","","0","","16.1","","97.33","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-02-01 08:00","2013","02","01","08:00","-22.3","","-24.6","","82","","","","15","","5","","16.1","","97.28","","","","-27","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-02-01 09:00","2013","02","01","09:00","-22.5","","-24.9","","81","","","","9","","5","","16.1","","97.28","","","","-27","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-02-01 10:00","2013","02","01","10:00","-22.3","","-24.7","","81","","","","10","","9","","16.1","","97.25","","","","-29","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-02-01 11:00","2013","02","01","11:00","-21.3","","-23.8","","81","","","","12","","8","","16.1","","97.28","","","","-28","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-02-01 12:00","2013","02","01","12:00","-18.9","","-21.5","","81","","","","12","","9","","16.1","","97.26","","","","-25","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-02-01 13:00","2013","02","01","13:00","-18.0","","-21.1","","77","","","","12","","11","","16.1","","97.23","","","","-25","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-02-01 14:00","2013","02","01","14:00","-17.4","","-20.4","","78","","","","11","","11","","6.4","","97.19","","","","-25","","NA"
