"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 00:00","2016","01","01","00:00","-5.9","","-15.0","","49","","","","20","","5","","24.1","","89.81","","","","-8","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 01:00","2016","01","01","01:00","-7.2","","-16.0","","50","","","","17","","8","","24.1","","89.79","","","","-11","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 02:00","2016","01","01","02:00","-6.6","","-15.9","","48","","","","21","","7","","24.1","","89.80","","","","-10","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 03:00","2016","01","01","03:00","-7.8","","-16.5","","50","","","","22","","10","","24.1","","89.81","","","","-13","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 04:00","2016","01","01","04:00","-5.1","","-15.9","","43","","","","23","","14","","24.1","","89.81","","","","-10","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 05:00","2016","01","01","05:00","-5.7","","-17.6","","39","","","","19","","8","","24.1","","89.78","","","","-9","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 06:00","2016","01","01","06:00","-7.2","","-16.5","","48","","","","20","","13","","24.1","","89.76","","","","-13","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 07:00","2016","01","01","07:00","-8.1","","-16.6","","51","","","","21","","10","","24.1","","89.75","","","","-13","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 08:00","2016","01","01","08:00","-8.6","","-16.3","","54","","","","20","","7","","64.4","","89.73","","","","-12","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 09:00","2016","01","01","09:00","-8.3","","-16.5","","52","","","","20","","8","","64.4","","89.72","","","","-12","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 10:00","2016","01","01","10:00","-6.3","","-15.9","","47","","","","22","","6","","64.4","","89.74","","","","-9","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 11:00","2016","01","01","11:00","-4.8","","-14.8","","46","","","","21","","8","","64.4","","89.76","","","","-8","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 12:00","2016","01","01","12:00","-1.9","","-13.5","","41","","","","19","","7","","64.4","","89.72","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 13:00","2016","01","01","13:00","-0.2","","-12.6","","39","","","","21","","7","","64.4","","89.69","","","","-3","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 14:00","2016","01","01","14:00","1.0","","-11.8","","38","","","","21","","8","","64.4","","89.65","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 15:00","2016","01","01","15:00","1.2","","-11.6","","38","","","","19","","7","","64.4","","89.62","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 16:00","2016","01","01","16:00","-0.2","","-12.0","","41","","","","20","","7","","64.4","","89.65","","","","-3","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 17:00","2016","01","01","17:00","-2.8","","-12.4","","48","","","","21","","7","","64.4","","89.64","","","","-6","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 18:00","2016","01","01","18:00","-7.5","","-13.4","","63","","","","","","0","","24.1","","89.66","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 19:00","2016","01","01","19:00","-7.3","","-14.4","","57","","","","34","","7","","24.1","","89.68","","","","-11","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 20:00","2016","01","01","20:00","-6.2","","-14.3","","53","","","","3","","5","","24.1","","89.71","","","","-9","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 21:00","2016","01","01","21:00","-7.8","","-14.7","","58","","","","4","","3","","24.1","","89.71","","","","-9","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 22:00","2016","01","01","22:00","-8.5","","-15.0","","60","","","","24","","4","","24.1","","89.74","","","","-11","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-01 23:00","2016","01","01","23:00","-9.1","","-14.4","","66","","","","16","","4","","24.1","","89.75","","","","-11","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 00:00","2016","01","02","00:00","-11.3","","-16.3","","67","","","","","","0","","24.1","","89.78","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 01:00","2016","01","02","01:00","-11.9","","-15.8","","73","","","","16","","5","","24.1","","89.78","","","","-15","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 02:00","2016","01","02","02:00","-14.4","","-18.7","","70","","","","14","","5","","24.1","","89.76","","","","-18","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 03:00","2016","01","02","03:00","-12.4","","-16.6","","71","","","","","","0","","24.1","","89.78","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 04:00","2016","01","02","04:00","-12.8","","-16.2","","76","","","","18","","3","","24.1","","89.77","","","","-15","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 05:00","2016","01","02","05:00","-13.7","","-17.4","","74","","","","21","","5","","24.1","","89.74","","","","-17","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 06:00","2016","01","02","06:00","-11.4","","-16.4","","67","","","","18","","7","","24.1","","89.74","","","","-16","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 07:00","2016","01","02","07:00","-12.6","","-18.3","","63","","","","21","","6","","24.1","","89.74","","","","-17","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 08:00","2016","01","02","08:00","-13.5","","-18.2","","68","","","","21","","7","","24.1","","89.71","","","","-18","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 09:00","2016","01","02","09:00","-12.3","","-16.7","","70","","","","20","","5","","48.3","","89.71","","","","-16","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 10:00","2016","01","02","10:00","-11.0","","-16.6","","64","","","","22","","3","","48.3","","89.72","","","","-13","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 11:00","2016","01","02","11:00","-8.7","","-16.0","","56","","","","21","","4","","48.3","","89.73","","","","-11","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 12:00","2016","01","02","12:00","-6.1","","-14.7","","51","","","","21","","6","","48.3","","89.69","","","","-9","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 13:00","2016","01","02","13:00","-3.1","","-13.7","","44","","","","22","","13","","48.3","","89.61","","","","-8","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 14:00","2016","01","02","14:00","-3.0","","-12.8","","47","","","","21","","9","","48.3","","89.55","","","","-7","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 15:00","2016","01","02","15:00","-1.7","","-13.3","","41","","","","21","","6","","48.3","","89.51","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 16:00","2016","01","02","16:00","-2.1","","-12.5","","45","","","","19","","7","","48.3","","89.48","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 17:00","2016","01","02","17:00","-4.7","","-12.2","","56","","","","18","","7","","32.2","","89.46","","","","-8","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 18:00","2016","01","02","18:00","-6.3","","-13.1","","59","","","","19","","8","","24.1","","89.42","","","","-10","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 19:00","2016","01","02","19:00","-7.9","","-14.0","","62","","","","21","","9","","24.1","","89.39","","","","-12","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 20:00","2016","01","02","20:00","-8.2","","-14.5","","61","","","","20","","8","","24.1","","89.37","","","","-12","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 21:00","2016","01","02","21:00","-11.2","","-16.4","","66","","","","21","","8","","24.1","","89.36","","","","-16","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 22:00","2016","01","02","22:00","-11.5","","-16.3","","68","","","","18","","4","","24.1","","89.34","","","","-14","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-02 23:00","2016","01","02","23:00","-10.8","","-15.1","","71","","","","","","0","","24.1","","89.33","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-03 00:00","2016","01","03","00:00","-12.0","","-16.3","","71","","","","","","0","","24.1","","89.33","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-03 01:00","2016","01","03","01:00","-12.7","","-16.1","","76","","","","20","","7","","24.1","","89.28","","","","-17","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-03 02:00","2016","01","03","02:00","-10.5","","-15.3","","68","","","","20","","3","","24.1","","89.24","","","","-12","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-03 03:00","2016","01","03","03:00","-11.7","","-15.6","","73","","","","20","","4","","24.1","","89.24","","","","-14","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-03 04:00","2016","01","03","04:00","-11.9","","-15.5","","75","","","","20","","4","","24.1","","89.17","","","","-14","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-03 05:00","2016","01","03","05:00","-12.0","","-16.6","","69","","","","","","0","","24.1","","89.11","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-03 06:00","2016","01","03","06:00","-14.1","","-18.1","","72","","","","","","0","","24.1","","89.08","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2016-01-03 07:00","2016","01","03","07:00","-13.8","","-17.3","","75","","","","16","","3","","24.1","","89.03","","","","-16","","NA"
