"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-04-01 00:00","2016","04","01","00:00","-1.2","","-5.7","","72","","0.0","","7","","5","","16.1","","97.22","","","","-3","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-04-01 01:00","2016","04","01","01:00","-3.6","","-6.2","","82","","0.0","","19","","4","","16.1","","97.13","","","","-5","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-04-01 02:00","2016","04","01","02:00","-3.0","","-4.9","","87","","0.0","","","","0","","16.1","","97.13","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-04-01 03:00","2016","04","01","03:00","-1.4","","-4.3","","81","","0.0","","27","","5","","16.1","","97.13","","","","-3","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-04-01 04:00","2016","04","01","04:00","-0.9","","-3.2","","84","","0.0","","25","","9","","16.1","","97.10","","","","-4","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-04-01 05:00","2016","04","01","05:00","-0.4","","-2.9","","83","","0.0","","24","","8","","16.1","","97.10","","","","-3","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-04-01 06:00","2016","04","01","06:00","0.0","","-3.0","","80","","0.0","","23","","11","","16.1","","97.10","","","","-4","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-04-01 07:00","2016","04","01","07:00","0.4","","-3.0","","78","","0.0","","25","","9","","16.1","","97.15","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-04-01 08:00","2016","04","01","08:00","0.8","","-3.3","","74","","0.0","","32","","13","","16.1","","97.24","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-04-01 09:00","2016","04","01","09:00","1.5","","-3.0","","72","","0.0","","33","","17","","16.1","","97.30","","","","","","NA"
