"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 00:00","2014","01","01","00:00","-33.2","","-36.9","","70","","","","11","","8","","16.1","","98.24","","","","-42","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 01:00","2014","01","01","01:00","-33.8","","-37.7","","69","","","","12","","5","","16.1","","98.27","","","","-40","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 02:00","2014","01","01","02:00","-34.7","","-38.5","","69","","","","9","","5","","16.1","","98.36","","","","-41","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 03:00","2014","01","01","03:00","-34.8","","-38.6","","69","","","","11","","4","","16.1","","98.36","","","","-40","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 04:00","2014","01","01","04:00","-36.0","","-40.4","","65","","","","13","","5","","16.1","","98.39","","","","-42","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 05:00","2014","01","01","05:00","-35.4","","-39.3","","69","","","","","","0","","16.1","","98.43","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 06:00","2014","01","01","06:00","-36.2","","-40.3","","67","","","","13","","5","","16.1","","98.45","","","","-43","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 07:00","2014","01","01","07:00","-36.7","","-40.8","","67","","","","11","","8","","16.1","","98.48","","","","-46","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 08:00","2014","01","01","08:00","-36.7","","-40.8","","67","","","","8","","5","","16.1","","98.50","","","","-43","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 09:00","2014","01","01","09:00","-37.6","","-41.8","","66","","","","11","","4","","16.1","","98.55","","","","-43","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 10:00","2014","01","01","10:00","-37.6","","-41.8","","66","","","","12","","5","","16.1","","98.54","","","","-44","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 11:00","2014","01","01","11:00","-36.7","","-40.8","","67","","","","9","","5","","16.1","","98.56","","","","-43","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 12:00","2014","01","01","12:00","-35.2","","-39.0","","69","","","","7","","8","","16.1","","98.55","","","","-44","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 13:00","2014","01","01","13:00","-33.2","","-36.8","","71","","","","6","","5","","16.1","","98.50","","","","-39","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 14:00","2014","01","01","14:00","-32.8","","-36.4","","71","","","","5","","4","","16.1","","98.46","","","","-38","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 15:00","2014","01","01","15:00","-30.2","","-33.6","","73","","","","7","","11","","16.1","","98.37","","","","-40","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 16:00","2014","01","01","16:00","-31.1","","-34.5","","73","","","","7","","8","","16.1","","98.37","","","","-39","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 17:00","2014","01","01","17:00","-32.0","","-35.5","","72","","","","6","","5","","16.1","","98.35","","","","-38","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 18:00","2014","01","01","18:00","-32.5","","-35.9","","72","","","","9","","8","","16.1","","98.28","","","","-41","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 19:00","2014","01","01","19:00","-31.6","","-35.1","","72","","","","9","","11","","16.1","","98.15","","","","-42","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 20:00","2014","01","01","20:00","-30.0","","-33.4","","73","","","","9","","13","","16.1","","98.04","","","","-41","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 21:00","2014","01","01","21:00","-29.3","","-32.4","","75","","","","10","","17","","16.1","","97.97","","","","-41","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 22:00","2014","01","01","22:00","-28.3","","-31.5","","75","","","","10","","17","","16.1","","97.80","","","","-40","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-01 23:00","2014","01","01","23:00","-27.4","","-30.3","","77","","","","9","","15","","16.1","","97.67","","","","-38","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-02 00:00","2014","01","02","00:00","-25.7","","-28.5","","78","","","","9","","15","","16.1","","97.50","","","","-36","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-02 01:00","2014","01","02","01:00","-23.9","","-26.4","","80","","","","9","","15","","16.1","","97.40","","","","-34","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-02 02:00","2014","01","02","02:00","-21.3","","-23.5","","83","","","","10","","17","","2.0","","97.24","","","","-31","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-02 03:00","2014","01","02","03:00","-20.5","","-22.7","","83","","","","10","","17","","1.6","","97.07","","","","-30","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-02 04:00","2014","01","02","04:00","-19.1","","-21.2","","84","","","","11","","22","","3.6","","96.86","","","","-30","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-02 05:00","2014","01","02","05:00","-18.0","","-19.9","","85","","","","11","","26","","1.6","","96.60","","","","-29","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-02 06:00","2014","01","02","06:00","-16.7","","-18.7","","85","","","","12","","21","","4.8","","96.42","","","","-27","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2014-01-02 07:00","2014","01","02","07:00","-15.7","","-17.5","","86","","","","11","","17","","16.1","","96.29","","","","-24","","NA"
