"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 00:00","2017","02","01","00:00","-10.4","","-12.9","","82","","","","28","","7","","16.1","","89.86","","","","-14","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 01:00","2017","02","01","01:00","-10.2","","-13.3","","78","","","","35","","14","","24.1","","89.88","","","","-17","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 02:00","2017","02","01","02:00","-10.2","","-12.7","","82","","","","33","","8","","4.0","","89.88","","","","-15","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 03:00","2017","02","01","03:00","-10.2","","-12.6","","83","","","","1","","17","","6.4","","89.94","","","","-17","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 04:00","2017","02","01","04:00","-9.8","","-13.3","","76","","","","35","","26","","8.1","","90.00","","","","-19","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 05:00","2017","02","01","05:00","-10.0","","-14.0","","73","","","","34","","20","","24.1","","90.06","","","","-18","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 06:00","2017","02","01","06:00","-9.8","","-14.1","","71","","","","34","","22","","16.1","","90.11","","","","-18","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 07:00","2017","02","01","07:00","-9.9","","-14.0","","72","","","","33","","13","","16.1","","90.11","","","","-16","","Snow Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 08:00","2017","02","01","08:00","-10.1","","-14.1","","73","","","","33","","17","","24.1","","90.17","","","","-17","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 09:00","2017","02","01","09:00","-9.5","","-13.7","","72","","","","32","","12","","24.1","","90.21","","","","-15","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 10:00","2017","02","01","10:00","-8.9","","-12.9","","73","","","","34","","19","","9.7","","90.25","","","","-16","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 11:00","2017","02","01","11:00","-8.2","","-12.2","","73","","","","33","","22","","8.1","","90.26","","","","-16","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 12:00","2017","02","01","12:00","-7.8","","-12.9","","67","","","","33","","24","","24.1","","90.27","","","","-16","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 13:00","2017","02","01","13:00","-7.6","","-12.7","","67","","","","34","","22","","24.1","","90.27","","","","-15","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 14:00","2017","02","01","14:00","-7.6","","-14.1","","60","","","","35","","23","","24.1","","90.28","","","","-15","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 15:00","2017","02","01","15:00","-7.5","","-14.0","","60","","","","36","","23","","24.1","","90.27","","","","-15","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 16:00","2017","02","01","16:00","-7.8","","-14.7","","58","","","","35","","21","","24.1","","90.29","","","","-15","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 17:00","2017","02","01","17:00","-8.8","","-15.0","","61","","","","36","","16","","24.1","","90.31","","","","-16","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 18:00","2017","02","01","18:00","-10.7","","-15.2","","70","","","","2","","14","","24.1","","90.31","","","","-17","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 19:00","2017","02","01","19:00","-10.4","","-14.9","","70","","","","25","","4","","24.1","","90.32","","","","-13","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 20:00","2017","02","01","20:00","-9.6","","-15.0","","65","","","","28","","7","","24.1","","90.32","","","","-14","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 21:00","2017","02","01","21:00","-10.1","","-15.3","","66","","","","30","","4","","24.1","","90.31","","","","-12","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 22:00","2017","02","01","22:00","-11.5","","-15.6","","72","","","","2","","3","","24.1","","90.30","","","","-13","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-01 23:00","2017","02","01","23:00","-11.6","","-15.0","","76","","","","","","0","","24.1","","90.29","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-02 00:00","2017","02","02","00:00","-9.7","","-14.7","","67","","","","22","","4","","24.1","","90.27","","","","-12","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-02 01:00","2017","02","02","01:00","-9.4","","-15.2","","63","","","","22","","5","","24.1","","90.22","","","","-12","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-02 02:00","2017","02","02","02:00","-9.7","","-14.7","","67","","","","34","","4","","24.1","","90.19","","","","-12","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-02 03:00","2017","02","02","03:00","-9.8","","-14.3","","70","","","","","","0","","24.1","","90.17","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-02 04:00","2017","02","02","04:00","-10.1","","-14.6","","70","","","","27","","4","","24.1","","90.14","","","","-12","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-02 05:00","2017","02","02","05:00","-10.8","","-15.4","","69","","","","23","","5","","24.1","","90.12","","","","-14","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-02 06:00","2017","02","02","06:00","-11.7","","-17.0","","65","","","","23","","4","","24.1","","90.09","","","","-14","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-02 07:00","2017","02","02","07:00","-13.1","","-18.0","","67","","","","23","","4","","24.1","","90.08","","","","-16","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-02 08:00","2017","02","02","08:00","-14.1","","-19.2","","66","","","","23","","7","","64.4","","90.06","","","","-19","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-02 09:00","2017","02","02","09:00","-14.7","","-19.0","","70","","","","5","","3","","64.4","","90.04","","","","-17","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-02 10:00","2017","02","02","10:00","-12.2","","-18.9","","58","","","","20","","4","","64.4","","90.02","","","","-15","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-02 11:00","2017","02","02","11:00","-10.0","","-18.1","","52","","","","26","","5","","64.4","","89.99","","","","-13","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-02 12:00","2017","02","02","12:00","-9.1","","-18.2","","48","","","","20","","12","","64.4","","89.93","","","","-15","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-02 13:00","2017","02","02","13:00","-8.2","","-18.4","","44","","","","24","","7","","64.4","","89.85","","","","-12","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-02 14:00","2017","02","02","14:00","-7.0","","-18.5","","40","","","","25","","4","","64.4","","89.76","","","","-9","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-02 15:00","2017","02","02","15:00","-6.5","","-19.6","","35","","","","15","","4","","64.4","","89.69","","","","-8","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-02 16:00","2017","02","02","16:00","-6.7","","-18.5","","39","","","","18","","13","","64.4","","89.64","","","","-12","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-02 17:00","2017","02","02","17:00","-8.1","","-19.8","","39","","","","17","","13","","64.4","","89.59","","","","-14","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-02 18:00","2017","02","02","18:00","-9.5","","-16.5","","57","","","","15","","12","","24.1","","89.53","","","","-15","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-02-02 19:00","2017","02","02","19:00","-10.8","","-18.0","","56","","","","18","","10","","24.1","","89.51","","","","-16","","NA"
