"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 00:00","2013","06","01","00:00","9.8","","4.6","","70","","","","33","","3","","24.1","","89.85","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 01:00","2013","06","01","01:00","8.9","","5.8","","81","","","","7","","4","","24.1","","89.83","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 02:00","2013","06","01","02:00","9.1","","4.7","","74","","","","27","","9","","24.1","","89.84","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 03:00","2013","06","01","03:00","7.9","","5.0","","82","","","","25","","10","","24.1","","89.83","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 04:00","2013","06","01","04:00","6.3","","4.3","","87","","","","26","","14","","64.4","","89.82","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 05:00","2013","06","01","05:00","5.5","","3.0","","84","","","","23","","6","","64.4","","89.81","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 06:00","2013","06","01","06:00","7.3","","3.6","","77","","","","26","","6","","64.4","","89.78","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 07:00","2013","06","01","07:00","9.0","","3.6","","69","","","","21","","9","","64.4","","89.77","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 08:00","2013","06","01","08:00","10.6","","4.1","","64","","","","20","","9","","64.4","","89.75","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 09:00","2013","06","01","09:00","13.3","","3.4","","51","","","","","","0","","64.4","","89.71","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 10:00","2013","06","01","10:00","14.5","","2.8","","45","","","","19","","12","","64.4","","89.69","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 11:00","2013","06","01","11:00","15.5","","1.7","","39","","","","9","","9","","64.4","","89.65","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 12:00","2013","06","01","12:00","16.5","","1.9","","37","","","","27","","13","","64.4","","89.60","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 13:00","2013","06","01","13:00","15.7","","0.0","","34","","","","2","","4","","64.4","","89.56","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 14:00","2013","06","01","14:00","17.0","","3.1","","39","","","","5","","5","","64.4","","89.50","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 15:00","2013","06","01","15:00","15.9","","1.7","","38","","","","11","","9","","64.4","","89.46","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 16:00","2013","06","01","16:00","15.5","","2.4","","41","","","","14","","7","","64.4","","89.42","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 17:00","2013","06","01","17:00","15.1","","2.4","","42","","","","29","","20","","64.4","","89.39","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 18:00","2013","06","01","18:00","15.5","","2.1","","40","","","","32","","7","","48.3","","89.36","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 19:00","2013","06","01","19:00","14.8","","3.4","","46","","","","34","","9","","48.3","","89.31","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 20:00","2013","06","01","20:00","13.3","","4.0","","53","","","","22","","19","","48.3","","89.31","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 21:00","2013","06","01","21:00","13.2","","3.1","","50","","","","26","","9","","48.3","","89.30","","","","","","Rain Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 22:00","2013","06","01","22:00","13.2","","3.1","","50","","","","27","","17","","24.1","","89.26","","","","","","Rain Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-01 23:00","2013","06","01","23:00","12.7","","4.2","","56","","","","27","","9","","24.1","","89.24","","","","","","Rain Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-02 00:00","2013","06","02","00:00","11.4","","5.5","","67","","","","19","","20","","24.1","","89.24","","","","","","Rain Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-02 01:00","2013","06","02","01:00","10.1","","7.0","","81","","","","34","","15","","24.1","","89.20","","","","","","Rain Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-02 02:00","2013","06","02","02:00","9.6","","6.7","","82","","","","33","","11","","24.1","","89.16","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-02 03:00","2013","06","02","03:00","9.2","","6.7","","84","","","","34","","9","","24.1","","89.15","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-02 04:00","2013","06","02","04:00","8.8","","6.1","","83","","","","31","","5","","24.1","","89.15","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-02 05:00","2013","06","02","05:00","8.4","","6.5","","88","","","","34","","11","","64.4","","89.15","","","","","","Rain Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-02 06:00","2013","06","02","06:00","8.7","","7.3","","91","","","","32","","8","","48.3","","89.16","","","","","","Rain Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2013-06-02 07:00","2013","06","02","07:00","8.4","","7.5","","94","","","","32","","14","","9.7","","89.18","","","","","","Rain Showers,Fog"
