"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 00:00","2013","04","01","00:00","-2.8","","-4.9","","86","","","","33","","15","","16.1","","97.93","","","","-8","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 01:00","2013","04","01","01:00","-3.3","","-5.5","","85","","","","34","","17","","16.1","","97.94","","","","-9","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 02:00","2013","04","01","02:00","-4.1","","-6.1","","86","","","","34","","13","","16.1","","97.98","","","","-9","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 03:00","2013","04","01","03:00","-5.2","","-6.9","","88","","","","32","","11","","16.1","","98.03","","","","-10","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 04:00","2013","04","01","04:00","-6.2","","-7.7","","89","","","","32","","15","","16.1","","98.04","","","","-12","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 05:00","2013","04","01","05:00","-6.8","","-7.9","","92","","","","32","","9","","16.1","","98.04","","","","-11","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 06:00","2013","04","01","06:00","-7.8","","-8.7","","93","","","","31","","11","","16.1","","98.07","","","","-13","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 07:00","2013","04","01","07:00","-8.7","","-9.5","","94","","","","30","","8","","16.1","","98.10","","","","-13","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 08:00","2013","04","01","08:00","-8.9","","-9.4","","96","","","","28","","8","","16.1","","98.13","","","","-13","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 09:00","2013","04","01","09:00","-7.7","","-9.2","","89","","","","28","","5","","16.1","","98.14","","","","-10","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 10:00","2013","04","01","10:00","-5.2","","-8.9","","75","","","","31","","5","","16.1","","98.13","","","","-7","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 11:00","2013","04","01","11:00","-3.9","","-8.7","","69","","","","25","","5","","16.1","","98.11","","","","-6","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 12:00","2013","04","01","12:00","-2.9","","-9.1","","62","","","","","","0","","16.1","","98.08","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 13:00","2013","04","01","13:00","-0.7","","-9.3","","52","","","","","","0","","16.1","","98.03","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 14:00","2013","04","01","14:00","-0.6","","-11.4","","44","","","","","M","4","","16.1","","97.98","","","","-2","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 15:00","2013","04","01","15:00","0.6","","-11.1","","41","","","","5","","9","","16.1","","97.93","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 16:00","2013","04","01","16:00","1.0","","-11.1","","40","","","","","","0","","16.1","","97.89","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 17:00","2013","04","01","17:00","1.9","","-11.5","","37","","","","","","0","","16.1","","97.82","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 18:00","2013","04","01","18:00","1.9","","-11.5","","37","","","","11","","9","","16.1","","97.78","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 19:00","2013","04","01","19:00","1.7","","-10.0","","42","","","","13","","15","","16.1","","97.72","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 20:00","2013","04","01","20:00","-0.7","","-9.4","","52","","","","11","","13","","16.1","","97.70","","","","-5","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 21:00","2013","04","01","21:00","-1.7","","-10.2","","53","","","","12","","17","","16.1","","97.69","","","","-7","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-04-01 22:00","2013","04","01","22:00","-2.3","","-10.5","","54","","","","12","","21","","16.1","","97.66","","","","-8","","NA"
