"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 00:00","2014","02","01","00:00","-12.9","","-16.8","","73","","","","28","","9","","24.1","","89.23","","","","-18","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 01:00","2014","02","01","01:00","-12.9","","-16.1","","77","","","","23","","8","","24.1","","89.23","","","","-18","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 02:00","2014","02","01","02:00","-15.8","","-18.5","","80","","","","20","","9","","24.1","","89.24","","","","-22","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 03:00","2014","02","01","03:00","-14.7","","-17.4","","80","","","","23","","11","","24.1","","89.25","","","","-21","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 04:00","2014","02","01","04:00","-14.4","","-17.0","","81","","","","20","","8","","24.1","","89.24","","","","-20","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 05:00","2014","02","01","05:00","-14.3","","-16.7","","82","","","","24","","3","","24.1","","89.23","","","","-16","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 06:00","2014","02","01","06:00","-15.7","","-18.3","","81","","","","21","","9","","24.1","","89.19","","","","-22","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 07:00","2014","02","01","07:00","-16.6","","-18.9","","83","","","","20","","12","","24.1","","89.15","","","","-24","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 08:00","2014","02","01","08:00","-17.3","","-19.7","","82","","","","21","","10","","64.4","","89.10","","","","-24","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 09:00","2014","02","01","09:00","-16.9","","-19.6","","80","","","","20","","13","","64.4","","89.07","","","","-25","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 10:00","2014","02","01","10:00","-15.1","","-18.9","","73","","","","20","","13","","64.4","","89.03","","","","-22","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 11:00","2014","02","01","11:00","-13.3","","-18.2","","67","","","","21","","11","","64.4","","88.99","","","","-20","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 12:00","2014","02","01","12:00","-11.0","","-17.3","","60","","","","18","","5","","64.4","","88.92","","","","-14","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 13:00","2014","02","01","13:00","-9.7","","-16.7","","57","","","","22","","8","","64.4","","88.84","","","","-14","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 14:00","2014","02","01","14:00","-8.5","","-15.8","","56","","","","21","","8","","64.4","","88.73","","","","-13","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 15:00","2014","02","01","15:00","-8.1","","-16.1","","53","","","","28","","3","","64.4","","88.73","","","","-10","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 16:00","2014","02","01","16:00","-10.0","","-15.2","","66","","","","3","","9","","56.3","","88.74","","","","-15","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 17:00","2014","02","01","17:00","-10.0","","-16.6","","59","","","","35","","10","","56.3","","88.77","","","","-15","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 18:00","2014","02","01","18:00","-12.0","","-18.1","","61","","","","34","","13","","48.3","","88.79","","","","-19","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 19:00","2014","02","01","19:00","-13.3","","-18.9","","63","","","","34","","12","","24.1","","88.84","","","","-20","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 20:00","2014","02","01","20:00","-12.1","","-18.4","","60","","","","31","","11","","24.1","","88.89","","","","-18","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 21:00","2014","02","01","21:00","-12.3","","-18.4","","61","","","","29","","4","","24.1","","88.91","","","","-15","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 22:00","2014","02","01","22:00","-12.6","","-18.5","","62","","","","29","","7","","24.1","","88.94","","","","-17","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-01 23:00","2014","02","01","23:00","-10.4","","-15.8","","65","","","","32","","17","","24.1","","88.96","","","","-18","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 00:00","2014","02","02","00:00","-10.0","","-14.8","","68","","","","32","","13","","24.1","","89.00","","","","-16","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 01:00","2014","02","02","01:00","-9.6","","-13.9","","71","","","","34","","21","","24.1","","89.04","","","","-18","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 02:00","2014","02","02","02:00","-10.1","","-13.9","","74","","","","33","","18","","24.1","","89.09","","","","-18","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 03:00","2014","02","02","03:00","-10.2","","-14.5","","71","","","","33","","24","","24.1","","89.13","","","","-19","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 04:00","2014","02","02","04:00","-11.2","","-15.3","","72","","","","34","","21","","24.1","","89.13","","","","-20","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 05:00","2014","02","02","05:00","-11.1","","-15.0","","73","","","","33","","18","","24.1","","89.16","","","","-19","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 06:00","2014","02","02","06:00","-11.6","","-15.4","","74","","","","33","","15","","24.1","","89.16","","","","-19","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 07:00","2014","02","02","07:00","-11.6","","-15.0","","76","","","","33","","13","","24.1","","89.17","","","","-18","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 08:00","2014","02","02","08:00","-11.7","","-15.5","","74","","","","33","","13","","48.3","","89.16","","","","-18","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 09:00","2014","02","02","09:00","-12.0","","-15.6","","75","","","","29","","9","","24.1","","89.20","","","","-17","","Snow Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 10:00","2014","02","02","10:00","-11.1","","-15.0","","73","","","","26","","7","","40.2","","89.21","","","","-15","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 11:00","2014","02","02","11:00","-10.3","","-14.8","","70","","","","36","","15","","24.1","","89.20","","","","-17","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 12:00","2014","02","02","12:00","-9.2","","-14.6","","65","","","","33","","9","","32.2","","89.16","","","","-14","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 13:00","2014","02","02","13:00","-8.5","","-14.8","","61","","","","36","","13","","40.2","","89.11","","","","-14","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 14:00","2014","02","02","14:00","-8.9","","-15.1","","61","","","","35","","14","","48.3","","89.08","","","","-15","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 15:00","2014","02","02","15:00","-9.0","","-15.2","","61","","","","36","","14","","48.3","","89.08","","","","-15","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 16:00","2014","02","02","16:00","-8.7","","-14.9","","61","","","","33","","8","","40.2","","89.06","","","","-13","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 17:00","2014","02","02","17:00","-9.8","","-15.4","","64","","","","28","","5","","40.2","","89.06","","","","-13","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 18:00","2014","02","02","18:00","-11.1","","-14.5","","76","","","","18","","8","","32.2","","89.09","","","","-16","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 19:00","2014","02","02","19:00","-14.0","","-17.1","","78","","","","5","","12","","22.5","","89.15","","","","-21","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 20:00","2014","02","02","20:00","-14.7","","-17.7","","78","","","","30","","8","","24.1","","89.18","","","","-20","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 21:00","2014","02","02","21:00","-13.9","","-17.6","","74","","","","34","","13","","24.1","","89.25","","","","-21","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 22:00","2014","02","02","22:00","-13.4","","-16.8","","76","","","","33","","12","","24.1","","89.32","","","","-20","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-02 23:00","2014","02","02","23:00","-12.7","","-16.6","","73","","","","32","","6","","16.1","","89.33","","","","-17","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-03 00:00","2014","02","03","00:00","-12.1","","-15.8","","74","","","","35","","8","","8.1","","89.38","","","","-17","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-03 01:00","2014","02","03","01:00","-12.8","","-15.6","","80","","","","3","","14","","4.8","","89.41","","","","-20","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-03 02:00","2014","02","03","02:00","-13.6","","-16.1","","82","","","","4","","11","","4.8","","89.44","","","","-20","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-03 03:00","2014","02","03","03:00","-14.4","","-16.7","","83","","","","4","","5","","16.1","","89.46","","","","-18","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-03 04:00","2014","02","03","04:00","-14.4","","-16.5","","84","","","","","","0","","24.1","","89.47","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-03 05:00","2014","02","03","05:00","-14.5","","-16.5","","85","","","","20","","4","","24.1","","89.50","","","","-17","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-03 06:00","2014","02","03","06:00","-14.1","","-16.4","","83","","","","20","","13","","8.1","","89.48","","","","-21","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-03 07:00","2014","02","03","07:00","-13.4","","-15.6","","84","","","","24","","7","","3.2","","89.52","","","","-18","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-03 08:00","2014","02","03","08:00","-15.8","","-18.4","","81","","","","3","","30","","4.0","","89.67","","","","-27","","Snow,Blowing Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-03 09:00","2014","02","03","09:00","-16.3","","-19.1","","79","","","","1","","22","","8.1","","89.75","","","","-26","","Snow Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-03 10:00","2014","02","03","10:00","-17.0","","-20.4","","75","","","","2","","27","","8.1","","89.83","","","","-28","","Snow Showers,Blowing Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-03 11:00","2014","02","03","11:00","-17.4","","-20.5","","77","","","","3","","20","","4.8","","89.90","","","","-27","","Snow Grains"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-03 12:00","2014","02","03","12:00","-17.3","","-21.4","","71","","","","2","","17","","4.8","","89.92","","","","-26","","Snow Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-03 13:00","2014","02","03","13:00","-16.8","","-21.4","","68","","","","2","","16","","8.1","","89.92","","","","-25","","Snow Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-03 14:00","2014","02","03","14:00","-17.4","","-21.6","","70","","","","4","","16","","4.8","","89.92","","","","-26","","Snow Showers,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-03 15:00","2014","02","03","15:00","-17.7","","-22.1","","69","","","","4","","12","","24.1","","89.96","","","","-25","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-03 16:00","2014","02","03","16:00","-17.2","","-22.1","","66","","","","35","","9","","19.3","","90.00","","","","-23","","Snow Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-03 17:00","2014","02","03","17:00","-17.9","","-21.3","","75","","","","2","","12","","6.4","","90.04","","","","-25","","Snow Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2014-02-03 18:00","2014","02","03","18:00","-18.3","","-21.4","","77","","","","36","","6","","11.3","","90.09","","","","-23","","Snow"
