"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 00:00","2013","12","01","00:00","-4.1","","-4.4","","98","","","","","M","4","","2.0","","96.84","","","","-6","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 01:00","2013","12","01","01:00","-3.9","","","M","","M","","","28","","8","","1.2","","96.85","","","","-7","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 02:00","2013","12","01","02:00","-3.5","","-3.8","","98","","","","30","","15","","1.6","","96.86","","","","-9","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 03:00","2013","12","01","03:00","-4.1","","-4.4","","98","","","","31","","15","","0.6","","96.86","","","","-9","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 04:00","2013","12","01","04:00","-4.8","","-5.1","","98","","","","31","","15","","0.8","","96.90","","","","-10","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 05:00","2013","12","01","05:00","-6.0","","-6.4","","97","","","","30","","13","","2.0","","96.87","","","","-11","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 06:00","2013","12","01","06:00","-6.6","","-7.2","","96","","","","30","","15","","16.1","","96.86","","","","-13","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 07:00","2013","12","01","07:00","-6.7","","-7.4","","95","","","","31","","11","","16.1","","96.84","","","","-12","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 08:00","2013","12","01","08:00","-6.9","","-7.6","","95","","","","31","","15","","16.1","","96.85","","","","-13","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 09:00","2013","12","01","09:00","-7.1","","-7.8","","95","","","","31","","13","","16.1","","96.86","","","","-13","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 10:00","2013","12","01","10:00","-7.1","","-7.8","","95","","","","32","","11","","16.1","","96.83","","","","-12","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 11:00","2013","12","01","11:00","-7.0","","-7.7","","95","","","","32","","11","","16.1","","96.82","","","","-12","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 12:00","2013","12","01","12:00","-6.9","","-7.6","","95","","","","31","","9","","16.1","","96.81","","","","-11","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 13:00","2013","12","01","13:00","-6.7","","-7.4","","95","","","","32","","9","","16.1","","96.78","","","","-11","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 14:00","2013","12","01","14:00","-6.8","","-7.5","","95","","","","31","","11","","16.1","","96.78","","","","-12","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 15:00","2013","12","01","15:00","-7.0","","-7.8","","94","","","","31","","15","","16.1","","96.79","","","","-13","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 16:00","2013","12","01","16:00","-6.9","","-7.6","","95","","","","32","","15","","9.7","","96.83","","","","-13","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 17:00","2013","12","01","17:00","-6.9","","-7.7","","94","","","","32","","13","","8.1","","96.85","","","","-12","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 18:00","2013","12","01","18:00","-7.2","","-8.0","","94","","","","32","","15","","4.8","","96.88","","","","-13","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 19:00","2013","12","01","19:00","-7.5","","-8.3","","94","","","","31","","13","","6.4","","96.90","","","","-13","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 20:00","2013","12","01","20:00","-7.7","","-8.6","","93","","","","31","","11","","16.1","","96.94","","","","-13","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 21:00","2013","12","01","21:00","-7.8","","-8.7","","94","","","","32","","13","","16.1","","96.97","","","","-14","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 22:00","2013","12","01","22:00","-7.8","","-8.7","","93","","","","32","","15","","16.1","","97.04","","","","-14","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-01 23:00","2013","12","01","23:00","-8.0","","-8.9","","93","","","","32","","15","","16.1","","97.08","","","","-14","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 00:00","2013","12","02","00:00","-7.9","","-8.8","","93","","","","32","","15","","9.7","","97.12","","","","-14","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 01:00","2013","12","02","01:00","-7.7","","-8.6","","93","","","","32","","15","","4.0","","97.19","","","","-14","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 02:00","2013","12","02","02:00","-7.4","","-8.3","","93","","","","33","","9","","2.0","","97.25","","","","-12","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 03:00","2013","12","02","03:00","-7.3","","-8.2","","93","","","","33","","11","","8.1","","97.31","","","","-12","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 04:00","2013","12","02","04:00","-7.4","","-8.3","","93","","","","33","","13","","16.1","","97.37","","","","-13","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 05:00","2013","12","02","05:00","-7.8","","-8.7","","93","","","","32","","17","","16.1","","97.45","","","","-14","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 06:00","2013","12","02","06:00","-8.0","","-9.1","","92","","","","33","","13","","16.1","","97.52","","","","-14","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 07:00","2013","12","02","07:00","-8.2","","-9.1","","93","","","","33","","17","","4.0","","97.60","","","","-15","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 08:00","2013","12","02","08:00","-8.4","","-9.5","","92","","","","33","","13","","6.4","","97.70","","","","-14","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 09:00","2013","12","02","09:00","-8.4","","-9.6","","91","","","","33","","13","","16.1","","97.80","","","","-14","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 10:00","2013","12","02","10:00","-8.5","","-9.9","","90","","","","35","","15","","9.7","","97.91","","","","-15","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 11:00","2013","12","02","11:00","-8.7","","-10.2","","89","","","","34","","13","","16.1","","98.01","","","","-15","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 12:00","2013","12","02","12:00","-8.6","","-9.8","","91","","","","34","","11","","1.6","","98.10","","","","-14","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 13:00","2013","12","02","13:00","-9.4","","-11.3","","86","","","","34","","21","","4.0","","98.17","","","","-17","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 14:00","2013","12","02","14:00","-9.8","","-11.8","","85","","","","33","","18","","14.5","","98.23","","","","-17","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 15:00","2013","12","02","15:00","-10.8","","-12.7","","86","","","","33","","17","","6.4","","98.33","","","","-18","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 16:00","2013","12","02","16:00","-12.0","","-13.7","","87","","","","32","","17","","4.0","","98.42","","","","-20","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 17:00","2013","12","02","17:00","-12.5","","-14.4","","86","","","","33","","18","","4.0","","98.49","","","","-21","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 18:00","2013","12","02","18:00","-13.4","","-15.3","","86","","","","32","","17","","6.4","","98.57","","","","-21","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 19:00","2013","12","02","19:00","-13.9","","-16.1","","84","","","","33","","21","","4.8","","98.64","","","","-23","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 20:00","2013","12","02","20:00","-14.0","","-15.9","","85","","","","34","","15","","2.4","","98.66","","","","-22","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 21:00","2013","12","02","21:00","-14.4","","-16.6","","84","","","","34","","18","","4.0","","98.70","","","","-23","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 22:00","2013","12","02","22:00","-14.6","","-16.8","","84","","","","34","","13","","6.4","","98.74","","","","-22","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-02 23:00","2013","12","02","23:00","-14.8","","-16.5","","87","","","","32","","9","","4.8","","98.75","","","","-21","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 00:00","2013","12","03","00:00","-15.3","","-17.2","","86","","","","34","","13","","4.8","","98.77","","","","-23","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 01:00","2013","12","03","01:00","-15.6","","-17.5","","86","","","","33","","8","","16.1","","98.80","","","","-21","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 02:00","2013","12","03","02:00","-15.7","","-17.7","","85","","","","33","","8","","16.1","","98.77","","","","-21","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 03:00","2013","12","03","03:00","-15.8","","-17.6","","86","","","","29","","8","","14.5","","98.75","","","","-21","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 04:00","2013","12","03","04:00","-15.6","","-17.9","","83","","","","28","","13","","16.1","","98.76","","","","-23","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 05:00","2013","12","03","05:00","-15.6","","-17.7","","84","","","","29","","9","","16.1","","98.72","","","","-22","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 06:00","2013","12","03","06:00","-15.6","","-17.7","","84","","","","31","","9","","16.1","","98.70","","","","-22","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 07:00","2013","12","03","07:00","-15.6","","-18.0","","82","","","","29","","11","","16.1","","98.70","","","","-22","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 08:00","2013","12","03","08:00","-16.0","","-18.4","","82","","","","26","","15","","16.1","","98.69","","","","-24","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 09:00","2013","12","03","09:00","-18.0","","-20.1","","84","","","","26","","11","","16.1","","98.69","","","","-25","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 10:00","2013","12","03","10:00","-18.9","","-20.8","","85","","","","23","","11","","16.1","","98.68","","","","-26","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 11:00","2013","12","03","11:00","-18.6","","-21.0","","82","","","","23","","13","","16.1","","98.68","","","","-27","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 12:00","2013","12","03","12:00","-17.8","","-20.5","","80","","","","27","","11","","16.1","","98.68","","","","-25","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 13:00","2013","12","03","13:00","-17.3","","-20.1","","79","","","","26","","15","","12.9","","98.61","","","","-26","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 14:00","2013","12","03","14:00","-16.7","","-19.7","","78","","","","28","","15","","14.5","","98.55","","","","-25","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 15:00","2013","12","03","15:00","-16.3","","-18.8","","81","","","","26","","13","","2.4","","98.53","","","","-24","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 16:00","2013","12","03","16:00","-16.2","","-18.5","","83","","","","26","","11","","2.4","","98.54","","","","-23","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 17:00","2013","12","03","17:00","-16.1","","-18.1","","85","","","","27","","9","","4.8","","98.55","","","","-22","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 18:00","2013","12","03","18:00","-16.2","","-18.0","","86","","","","24","","8","","4.8","","98.54","","","","-22","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 19:00","2013","12","03","19:00","-16.4","","-18.2","","86","","","","26","","11","","6.4","","98.54","","","","-23","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 20:00","2013","12","03","20:00","-16.9","","-18.8","","86","","","","24","","8","","9.7","","98.53","","","","-23","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 21:00","2013","12","03","21:00","-17.6","","-19.4","","86","","","","25","","11","","16.1","","98.53","","","","-25","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 22:00","2013","12","03","22:00","-17.8","","-19.7","","85","","","","25","","9","","4.8","","98.53","","","","-24","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-03 23:00","2013","12","03","23:00","-17.5","","-19.4","","85","","","","28","","9","","4.0","","98.52","","","","-24","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-04 00:00","2013","12","04","00:00","-17.7","","-19.6","","85","","","","24","","11","","9.7","","98.56","","","","-25","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-04 01:00","2013","12","04","01:00","-17.1","","-18.9","","86","","","","24","","8","","8.1","","98.58","","","","-23","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-04 02:00","2013","12","04","02:00","-15.8","","-18.0","","83","","","","31","","15","","16.1","","98.61","","","","-24","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-04 03:00","2013","12","04","03:00","-17.4","","-19.7","","83","","","","31","","17","","16.1","","98.62","","","","-26","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-04 04:00","2013","12","04","04:00","-19.1","","-21.0","","85","","","","24","","9","","16.1","","98.65","","","","-26","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-04 05:00","2013","12","04","05:00","-19.1","","-21.2","","84","","","","25","","5","","16.1","","98.64","","","","-23","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-04 06:00","2013","12","04","06:00","-18.9","","-21.0","","84","","","","26","","9","","16.1","","98.65","","","","-25","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-04 07:00","2013","12","04","07:00","-18.9","","-21.1","","83","","","","28","","9","","12.9","","98.68","","","","-25","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-04 08:00","2013","12","04","08:00","-20.1","","-22.3","","83","","","","27","","8","","16.1","","98.70","","","","-26","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-04 09:00","2013","12","04","09:00","-20.0","","-22.2","","83","","","","24","","8","","16.1","","98.70","","","","-26","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-04 10:00","2013","12","04","10:00","-21.8","","-24.1","","82","","","","28","","8","","16.1","","98.71","","","","-28","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-04 11:00","2013","12","04","11:00","-20.3","","-22.5","","83","","","","28","","8","","16.1","","98.73","","","","-27","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-04 12:00","2013","12","04","12:00","-19.5","","-21.8","","82","","","","26","","8","","9.7","","98.75","","","","-26","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-04 13:00","2013","12","04","13:00","-20.0","","-22.4","","81","","","","29","","11","","16.1","","98.70","","","","-28","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-04 14:00","2013","12","04","14:00","-19.3","","-21.7","","82","","","","30","","15","","12.9","","98.66","","","","-28","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-04 15:00","2013","12","04","15:00","-19.9","","-22.5","","80","","","","30","","13","","16.1","","98.65","","","","-28","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-04 16:00","2013","12","04","16:00","-21.3","","-23.5","","83","","","","32","","9","","16.1","","98.64","","","","-28","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-12-04 17:00","2013","12","04","17:00","-20.2","","-22.5","","82","","","","33","","13","","16.1","","98.66","","","","-29","","NA"
