"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-01-01 00:00","2016","01","01","00:00","-4.6","","-8.0","","77","","0.0","","23","","11","","16.1","","97.24","","","","-9","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-01-01 01:00","2016","01","01","01:00","-4.8","","-8.2","","77","","0.0","","23","","11","","16.1","","97.22","","","","-9","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-01-01 02:00","2016","01","01","02:00","-5.1","","-8.3","","78","","0.0","","23","","5","","16.1","","97.18","","","","-7","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-01-01 03:00","2016","01","01","03:00","-4.9","","-8.8","","74","","0.0","","25","","21","","16.1","","97.14","","","","-12","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-01-01 04:00","2016","01","01","04:00","-4.7","","-9.3","","70","","0.0","","23","","13","","16.1","","97.07","","","","-10","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-01-01 05:00","2016","01","01","05:00","-5.8","","-10.1","","72","","0.0","","25","","11","","16.1","","97.08","","","","-11","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-01-01 06:00","2016","01","01","06:00","-6.9","","-10.9","","74","","0.0","","20","","11","","16.1","","96.98","","","","-12","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-01-01 07:00","2016","01","01","07:00","-6.3","","-10.9","","70","","0.0","","24","","13","","16.1","","97.00","","","","-12","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-01-01 08:00","2016","01","01","08:00","-6.7","","-11.2","","71","","0.0","","24","","11","","16.1","","97.02","","","","-12","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-01-01 09:00","2016","01","01","09:00","-6.8","","-11.5","","69","","0.0","","23","","9","","16.1","","97.01","","","","-11","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-01-01 10:00","2016","01","01","10:00","-5.5","","-10.9","","66","","0.0","","23","","15","","16.1","","97.02","","","","-11","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-01-01 11:00","2016","01","01","11:00","-3.9","","-10.2","","62","","0.0","","24","","15","","16.1","","97.01","","","","-9","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-01-01 12:00","2016","01","01","12:00","-3.3","","-9.6","","62","","0.0","","25","","18","","16.1","","97.00","","","","-9","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-01-01 13:00","2016","01","01","13:00","-2.0","","-9.1","","59","","0.0","","26","","15","","16.1","","97.00","","","","-7","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-01-01 14:00","2016","01","01","14:00","-0.9","","-8.4","","57","","0.0","","28","","15","","16.1","","96.96","","","","-6","","NA"
