"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2013-10-01 00:00","2013","10","01","00:00","2.9","","-5.3","","55","","","","18","","14","","24.1","","88.00","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-10-01 01:00","2013","10","01","01:00","1.3","","-5.2","","62","","","","21","","13","","24.1","","88.04","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-10-01 02:00","2013","10","01","02:00","1.3","","-5.0","","63","","","","22","","9","","24.1","","88.09","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2013-10-01 03:00","2013","10","01","03:00","2.5","","-4.7","","59","","","","23","","16","","24.1","","88.08","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-10-01 04:00","2013","10","01","04:00","3.5","","-4.7","","55","","","","23","","17","","24.1","","88.09","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-10-01 05:00","2013","10","01","05:00","4.9","","-4.1","","52","","","","26","","16","","24.1","","88.12","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2013-10-01 06:00","2013","10","01","06:00","2.1","","-4.2","","63","","","","19","","17","","24.1","","88.15","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-10-01 07:00","2013","10","01","07:00","6.2","","-3.7","","49","","","","27","","18","","48.3","","88.19","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-10-01 08:00","2013","10","01","08:00","7.9","","-4.9","","40","","","","27","","23","","64.4","","88.22","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2013-10-01 09:00","2013","10","01","09:00","8.5","","-4.7","","39","","","","27","","19","","64.4","","88.26","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-10-01 10:00","2013","10","01","10:00","9.1","","-3.8","","40","","","","26","","20","","64.4","","88.31","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-10-01 11:00","2013","10","01","11:00","10.5","","-5.5","","32","","","","27","","24","","64.4","","88.32","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2013-10-01 12:00","2013","10","01","12:00","12.4","","-5.1","","29","","","","26","","30","","64.4","","88.36","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-10-01 13:00","2013","10","01","13:00","12.3","","-6.1","","27","","","","26","","34","","64.4","","88.40","","","","","","NA"
