"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 00:00","2013","02","01","00:00","-0.8","","-5.4","","71","","","","29","","4","","24.1","","88.80","","","","-2","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 01:00","2013","02","01","01:00","-1.7","","-5.9","","73","","","","3","","6","","24.1","","88.83","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 02:00","2013","02","01","02:00","-4.2","","-8.0","","75","","","","2","","14","","24.1","","88.86","","","","-9","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 03:00","2013","02","01","03:00","-2.9","","-6.6","","76","","","","2","","8","","24.1","","88.88","","","","-6","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 04:00","2013","02","01","04:00","-2.8","","-6.8","","74","","","","32","","9","","24.1","","88.91","","","","-6","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 05:00","2013","02","01","05:00","-0.7","","-6.7","","64","","","","","","0","","24.1","","88.88","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 06:00","2013","02","01","06:00","-1.6","","-8.0","","62","","","","22","","6","","24.1","","88.87","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 07:00","2013","02","01","07:00","2.7","","-6.7","","50","","","","31","","21","","24.1","","88.90","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 08:00","2013","02","01","08:00","-1.8","","-7.3","","66","","","","34","","15","","48.3","","89.02","","","","-7","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 09:00","2013","02","01","09:00","-0.5","","-6.1","","66","","","","30","","8","","64.4","","89.05","","","","-3","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 10:00","2013","02","01","10:00","-0.6","","-6.2","","66","","","","19","","11","","64.4","","89.03","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 11:00","2013","02","01","11:00","0.8","","-5.5","","63","","","","19","","15","","64.4","","89.07","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 12:00","2013","02","01","12:00","3.0","","-4.9","","56","","","","20","","16","","64.4","","89.08","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 13:00","2013","02","01","13:00","5.5","","-6.1","","43","","","","25","","19","","64.4","","89.03","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 14:00","2013","02","01","14:00","7.1","","-5.9","","39","","","","27","","23","","64.4","","89.01","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 15:00","2013","02","01","15:00","3.0","","-5.2","","55","","","","3","","28","","48.3","","89.15","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 16:00","2013","02","01","16:00","1.1","","-3.8","","70","","","","3","","6","","48.3","","89.25","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 17:00","2013","02","01","17:00","1.5","","-5.0","","62","","","","33","","5","","48.3","","89.29","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 18:00","2013","02","01","18:00","1.3","","-5.2","","62","","","","33","","7","","32.2","","89.34","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 19:00","2013","02","01","19:00","-0.9","","-5.5","","71","","","","24","","13","","24.1","","89.36","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 20:00","2013","02","01","20:00","-0.9","","-5.9","","69","","","","22","","9","","24.1","","89.38","","","","-4","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 21:00","2013","02","01","21:00","-2.6","","-6.1","","77","","","","21","","13","","24.1","","89.40","","","","-7","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 22:00","2013","02","01","22:00","-4.0","","-7.1","","79","","","","22","","14","","24.1","","89.39","","","","-9","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-01 23:00","2013","02","01","23:00","-3.0","","-7.0","","74","","","","22","","12","","24.1","","89.41","","","","-7","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-02 00:00","2013","02","02","00:00","-4.5","","-7.6","","79","","","","24","","13","","24.1","","89.39","","","","-10","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-02 01:00","2013","02","02","01:00","-7.0","","-9.4","","83","","","","3","","14","","24.1","","89.43","","","","-13","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-02 02:00","2013","02","02","02:00","-5.8","","-8.2","","83","","","","1","","9","","24.1","","89.50","","","","-10","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-02 03:00","2013","02","02","03:00","-4.9","","-7.4","","83","","","","34","","13","","24.1","","89.67","","","","-10","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2013-02-02 04:00","2013","02","02","04:00","-2.0","","-4.7","","82","","","","34","","10","","24.1","","89.66","","","","-6","","NA"
