"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-03 21:00","2012","07","03","21:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-03 22:00","2012","07","03","22:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-03 23:00","2012","07","03","23:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 00:00","2012","07","04","00:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 01:00","2012","07","04","01:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 02:00","2012","07","04","02:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 03:00","2012","07","04","03:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 04:00","2012","07","04","04:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 05:00","2012","07","04","05:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 06:00","2012","07","04","06:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 07:00","2012","07","04","07:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 08:00","2012","07","04","08:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 09:00","2012","07","04","09:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 10:00","2012","07","04","10:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 11:00","2012","07","04","11:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 12:00","2012","07","04","12:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 13:00","2012","07","04","13:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 14:00","2012","07","04","14:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 15:00","2012","07","04","15:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 16:00","2012","07","04","16:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 17:00","2012","07","04","17:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 18:00","2012","07","04","18:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 19:00","2012","07","04","19:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 20:00","2012","07","04","20:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 21:00","2012","07","04","21:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 22:00","2012","07","04","22:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-04 23:00","2012","07","04","23:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 00:00","2012","07","05","00:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 01:00","2012","07","05","01:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 02:00","2012","07","05","02:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 03:00","2012","07","05","03:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 04:00","2012","07","05","04:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 05:00","2012","07","05","05:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 06:00","2012","07","05","06:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 07:00","2012","07","05","07:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 08:00","2012","07","05","08:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 09:00","2012","07","05","09:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 10:00","2012","07","05","10:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 11:00","2012","07","05","11:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 12:00","2012","07","05","12:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 13:00","2012","07","05","13:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 14:00","2012","07","05","14:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 15:00","2012","07","05","15:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 16:00","2012","07","05","16:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 17:00","2012","07","05","17:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 18:00","2012","07","05","18:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 19:00","2012","07","05","19:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 20:00","2012","07","05","20:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 21:00","2012","07","05","21:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 22:00","2012","07","05","22:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-05 23:00","2012","07","05","23:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 00:00","2012","07","06","00:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 01:00","2012","07","06","01:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 02:00","2012","07","06","02:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 03:00","2012","07","06","03:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 04:00","2012","07","06","04:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 05:00","2012","07","06","05:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 06:00","2012","07","06","06:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 07:00","2012","07","06","07:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 08:00","2012","07","06","08:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 09:00","2012","07","06","09:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 10:00","2012","07","06","10:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 11:00","2012","07","06","11:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 12:00","2012","07","06","12:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 13:00","2012","07","06","13:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 14:00","2012","07","06","14:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 15:00","2012","07","06","15:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 16:00","2012","07","06","16:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 17:00","2012","07","06","17:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 18:00","2012","07","06","18:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 19:00","2012","07","06","19:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 20:00","2012","07","06","20:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 21:00","2012","07","06","21:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 22:00","2012","07","06","22:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-06 23:00","2012","07","06","23:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 00:00","2012","07","07","00:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 01:00","2012","07","07","01:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 02:00","2012","07","07","02:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 03:00","2012","07","07","03:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 04:00","2012","07","07","04:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 05:00","2012","07","07","05:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 06:00","2012","07","07","06:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 07:00","2012","07","07","07:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 08:00","2012","07","07","08:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 09:00","2012","07","07","09:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 10:00","2012","07","07","10:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 11:00","2012","07","07","11:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 12:00","2012","07","07","12:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 13:00","2012","07","07","13:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 14:00","2012","07","07","14:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 15:00","2012","07","07","15:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 16:00","2012","07","07","16:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 17:00","2012","07","07","17:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 18:00","2012","07","07","18:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 19:00","2012","07","07","19:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 20:00","2012","07","07","20:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 21:00","2012","07","07","21:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 22:00","2012","07","07","22:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-07 23:00","2012","07","07","23:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 00:00","2012","07","08","00:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 01:00","2012","07","08","01:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 02:00","2012","07","08","02:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 03:00","2012","07","08","03:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 04:00","2012","07","08","04:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 05:00","2012","07","08","05:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 06:00","2012","07","08","06:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 07:00","2012","07","08","07:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 08:00","2012","07","08","08:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 09:00","2012","07","08","09:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 10:00","2012","07","08","10:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 11:00","2012","07","08","11:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 12:00","2012","07","08","12:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 13:00","2012","07","08","13:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 14:00","2012","07","08","14:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 15:00","2012","07","08","15:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 16:00","2012","07","08","16:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 17:00","2012","07","08","17:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 18:00","2012","07","08","18:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 19:00","2012","07","08","19:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 20:00","2012","07","08","20:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 21:00","2012","07","08","21:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 22:00","2012","07","08","22:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-08 23:00","2012","07","08","23:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 00:00","2012","07","09","00:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 01:00","2012","07","09","01:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 02:00","2012","07","09","02:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 03:00","2012","07","09","03:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 04:00","2012","07","09","04:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 05:00","2012","07","09","05:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 06:00","2012","07","09","06:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 07:00","2012","07","09","07:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 08:00","2012","07","09","08:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 09:00","2012","07","09","09:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 10:00","2012","07","09","10:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 11:00","2012","07","09","11:00","28.6","","8.1","","27","","","","5","","8","","10.0","","89.67","","29","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 12:00","2012","07","09","12:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 13:00","2012","07","09","13:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 14:00","2012","07","09","14:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 15:00","2012","07","09","15:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 16:00","2012","07","09","16:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 17:00","2012","07","09","17:00","29.0","","10.9","","32","","","","16","","22","","10.0","","89.50","","31","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 18:00","2012","07","09","18:00","28.2","","11.1","","34","","","","19","","28","","10.0","","89.46","","30","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 19:00","2012","07","09","19:00","25.6","","10.5","","38","","","","20","","34","","10.0","","89.44","","27","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 20:00","2012","07","09","20:00","25.1","","9.6","","37","","","","22","","27","","10.0","","89.41","","26","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 21:00","2012","07","09","21:00","24.3","","9.3","","38","","","","23","","22","","10.0","","89.39","","25","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 22:00","2012","07","09","22:00","23.4","","10.3","","43","","","","24","","27","","10.0","","89.42","","25","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-09 23:00","2012","07","09","23:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 00:00","2012","07","10","00:00","22.1","","10.7","","48","","","","24","","8","","10.0","","89.41","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 01:00","2012","07","10","01:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 02:00","2012","07","10","02:00","18.8","","9.7","","55","","","","3","","9","","10.0","","89.36","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 03:00","2012","07","10","03:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 04:00","2012","07","10","04:00"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 05:00","2012","07","10","05:00","16.8","","9.3","","61","","","","10","","5","","10.0","","89.36","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 06:00","2012","07","10","06:00","16.9","","9.7","","62","","","","20","","14","","10.0","","89.41","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 07:00","2012","07","10","07:00","20.1","","10.6","","54","","","","25","","13","","10.0","","89.39","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 08:00","2012","07","10","08:00","21.6","","10.6","","49","","","","25","","10","","10.0","","89.36","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 09:00","2012","07","10","09:00","24.7","","12.5","","46","","","","29","","15","","10.0","","89.36","","27","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 10:00","2012","07","10","10:00","27.5","","10.5","","34","","","","31","","18","","10.0","","89.35","","29","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 11:00","2012","07","10","11:00","28.3","","9.8","","31","","","","32","","19","","10.0","","89.34","","29","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 12:00","2012","07","10","12:00","28.5","","11.4","","34","","","","30","","15","","10.0","","89.31","","30","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 13:00","2012","07","10","13:00","29.0","","13.1","","37","","","","32","","19","","10.0","","89.27","","32","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 14:00","2012","07","10","14:00","29.1","","12.8","","36","","","","33","","16","","10.0","","89.25","","32","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 15:00","2012","07","10","15:00","29.0","","10.9","","32","","","","30","","12","","10.0","","89.21","","31","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 16:00","2012","07","10","16:00","28.7","","14.0","","40","","","","3","","10","","10.0","","89.18","","32","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 17:00","2012","07","10","17:00","27.6","","14.1","","43","","","","13","","6","","10.0","","89.16","","31","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 18:00","2012","07","10","18:00","26.8","","14.1","","45","","","","7","","13","","10.0","","89.12","","30","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 19:00","2012","07","10","19:00","25.1","","13.8","","49","","","","10","","14","","10.0","","89.12","","28","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 20:00","2012","07","10","20:00","22.7","","14.9","","61","","","","11","","13","","10.0","","89.13","","27","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 21:00","2012","07","10","21:00","22.0","","15.0","","64","","","","12","","11","","10.0","","89.16","","26","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 22:00","2012","07","10","22:00","21.9","","14.2","","61","","","","14","","5","","10.0","","89.18","","25","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-10 23:00","2012","07","10","23:00","22.2","","13.9","","59","","","","","","0","","10.0","","89.21","","26","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-11 00:00","2012","07","11","00:00","17.8","","14.0","","78","","","","2","","10","","10.0","","89.26","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-11 01:00","2012","07","11","01:00","16.2","","13.2","","82","","","","31","","17","","10.0","","89.30","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-11 02:00","2012","07","11","02:00","16.0","","12.8","","81","","","","28","","6","","10.0","","89.30","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-11 03:00","2012","07","11","03:00","16.2","","12.8","","80","","","","18","","7","","10.0","","89.31","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-11 04:00","2012","07","11","04:00","16.4","","9.7","","64","","","","32","","22","","10.0","","89.33","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-11 05:00","2012","07","11","05:00","14.1","","8.6","","69","","","","1","","11","","10.0","","89.42","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-11 06:00","2012","07","11","06:00","15.8","","8.8","","63","","","","33","","9","","10.0","","89.50","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-11 07:00","2012","07","11","07:00","18.0","","11.6","","66","","","","32","","15","","10.0","","89.50","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-11 08:00","2012","07","11","08:00","20.6","","12.2","","58","","","","33","","9","","10.0","","89.53","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-11 09:00","2012","07","11","09:00","21.9","","12.0","","53","","","","","","0","","10.0","","89.55","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-11 10:00","2012","07","11","10:00","23.1","","11.7","","48","","","","2","","8","","10.0","","89.55","","25","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2012-07-11 11:00","2012","07","11","11:00","23.9","","10.8","","43","","","","6","","11","","10.0","","89.52","","26","","","","Mainly Clear"
