"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 00:00","2017","03","01","00:00","-10.8","","-14.1","","77","","","","17","","9","","24.1","","88.20","","","","-16","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 01:00","2017","03","01","01:00","-10.1","","-13.9","","74","","","","21","","14","","24.1","","88.17","","","","-17","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 02:00","2017","03","01","02:00","-11.5","","-14.6","","78","","","","18","","8","","24.1","","88.18","","","","-16","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 03:00","2017","03","01","03:00","-10.7","","-15.3","","69","","","","20","","5","","24.1","","88.19","","","","-14","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 04:00","2017","03","01","04:00","-11.2","","-14.6","","76","","","","16","","3","","24.1","","88.22","","","","-13","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 05:00","2017","03","01","05:00","-12.1","","-15.7","","75","","","","","","0","","24.1","","88.25","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 06:00","2017","03","01","06:00","-10.7","","-15.9","","66","","","","21","","9","","24.1","","88.30","","","","-16","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 07:00","2017","03","01","07:00","-9.2","","-16.0","","58","","","","16","","9","","32.2","","88.36","","","","-14","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 08:00","2017","03","01","08:00","-8.0","","-15.3","","56","","","","13","","7","","64.4","","88.45","","","","-12","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 09:00","2017","03","01","09:00","-4.1","","-13.1","","50","","","","33","","18","","64.4","","88.56","","","","-10","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 10:00","2017","03","01","10:00","-2.0","","-13.3","","42","","","","31","","18","","64.4","","88.66","","","","-7","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 11:00","2017","03","01","11:00","-1.4","","-13.4","","40","","","","31","","26","","64.4","","88.77","","","","-8","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 12:00","2017","03","01","12:00","-0.4","","-14.8","","33","","","","31","","17","","64.4","","88.82","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 13:00","2017","03","01","13:00","0.4","","-12.7","","37","","","","5","","18","","64.4","","88.85","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 14:00","2017","03","01","14:00","-1.8","","-11.4","","48","","","","4","","31","","64.4","","88.95","","","","-9","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 15:00","2017","03","01","15:00","-2.7","","-9.7","","59","","","","3","","27","","48.3","","89.09","","","","-10","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 16:00","2017","03","01","16:00","-3.2","","-10.8","","56","","","","2","","20","","64.4","","89.21","","","","-9","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 17:00","2017","03","01","17:00","-3.7","","-9.0","","67","","","","36","","19","","6.4","","89.35","","","","-10","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 18:00","2017","03","01","18:00","-5.8","","-7.8","","86","","","","36","","15","","4.0","","89.47","","","","-12","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 19:00","2017","03","01","19:00","-7.2","","-9.0","","87","","","","4","","12","","24.1","","89.56","","","","-13","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 20:00","2017","03","01","20:00","-6.8","","-9.1","","84","","","","26","","4","","24.1","","89.63","","","","-9","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 21:00","2017","03","01","21:00","-6.8","","-9.1","","84","","","","23","","7","","24.1","","89.70","","","","-10","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 22:00","2017","03","01","22:00","-7.4","","-10.0","","82","","","","22","","6","","24.1","","89.72","","","","-11","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-01 23:00","2017","03","01","23:00","-8.0","","-10.4","","83","","","","20","","4","","24.1","","89.75","","","","-10","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-02 00:00","2017","03","02","00:00","-8.7","","-10.9","","84","","","","19","","8","","24.1","","89.74","","","","-13","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-02 01:00","2017","03","02","01:00","-8.2","","-11.4","","78","","","","21","","12","","16.1","","89.70","","","","-14","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-02 02:00","2017","03","02","02:00","-9.1","","-11.9","","80","","","","19","","17","","24.1","","89.69","","","","-16","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-02 03:00","2017","03","02","03:00","-9.6","","-12.0","","83","","","","19","","14","","24.1","","89.63","","","","-16","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-02 04:00","2017","03","02","04:00","-10.2","","-12.7","","82","","","","18","","11","","24.1","","89.58","","","","-16","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-02 05:00","2017","03","02","05:00","-9.4","","-12.2","","80","","","","18","","10","","24.1","","89.54","","","","-15","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2017-03-02 06:00","2017","03","02","06:00","-9.3","","-12.1","","80","","","","21","","6","","24.1","","89.52","","","","-13","","NA"
