"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 00:00","2013","09","01","00:00","16.5","","13.6","","83","","","","22","","9","","16.1","","96.88","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 01:00","2013","09","01","01:00","15.8","","13.5","","86","","","","23","","8","","16.1","","96.85","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 02:00","2013","09","01","02:00","15.8","","13.5","","86","","","","23","","9","","16.1","","96.84","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 03:00","2013","09","01","03:00","15.2","","13.1","","87","","","","22","","8","","16.1","","96.82","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 04:00","2013","09","01","04:00","14.2","","13.1","","93","","","","","M","4","","16.1","","96.82","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 05:00","2013","09","01","05:00","12.6","","12.0","","96","","","","9","","5","","16.1","","96.79","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 06:00","2013","09","01","06:00","11.4","","11.1","","98","","","","","","0","","16.1","","96.78","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 07:00","2013","09","01","07:00","10.5","","10.1","","97","","","","","M","4","","16.1","","96.77","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 08:00","2013","09","01","08:00","14.8","","11.6","","81","","","","22","","5","","16.1","","96.77","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 09:00","2013","09","01","09:00","17.6","","11.8","","68","","","","22","","11","","16.1","","96.75","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 10:00","2013","09","01","10:00","19.9","","11.7","","59","","","","23","","13","","16.1","","96.73","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 11:00","2013","09","01","11:00","22.4","","11.6","","50","","","","25","","9","","16.1","","96.69","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 12:00","2013","09","01","12:00","23.9","","10.5","","42","","","","23","","17","","16.1","","96.66","","25","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 13:00","2013","09","01","13:00","25.2","","9.7","","37","","","","26","","22","","16.1","","96.60","","26","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 14:00","2013","09","01","14:00","26.3","","9.9","","35","","","","25","","15","","16.1","","96.57","","28","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 15:00","2013","09","01","15:00","26.8","","9.7","","34","","","","25","","22","","16.1","","96.54","","28","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 16:00","2013","09","01","16:00","26.4","","8.3","","31","","","","24","","18","","16.1","","96.52","","27","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 17:00","2013","09","01","17:00","27.0","","7.7","","29","","","","27","","18","","16.1","","96.46","","27","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 18:00","2013","09","01","18:00","25.7","","8.5","","33","","","","24","","22","","16.1","","96.46","","26","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 19:00","2013","09","01","19:00","24.2","","9.1","","38","","","","24","","13","","16.1","","96.45","","25","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 20:00","2013","09","01","20:00","22.4","","10.0","","45","","","","20","","4","","16.1","","96.44","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 21:00","2013","09","01","21:00","20.0","","10.6","","54","","","","19","","8","","16.1","","96.45","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 22:00","2013","09","01","22:00","18.2","","10.7","","61","","","","20","","9","","16.1","","96.45","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-01 23:00","2013","09","01","23:00","17.2","","10.4","","64","","","","19","","9","","16.1","","96.43","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 00:00","2013","09","02","00:00","16.1","","10.3","","68","","","","","M","4","","16.1","","96.43","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 01:00","2013","09","02","01:00","14.0","","11.0","","82","","","","","M","4","","16.1","","96.42","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 02:00","2013","09","02","02:00","11.8","","9.7","","87","","","","13","","5","","16.1","","96.43","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 03:00","2013","09","02","03:00","11.2","","9.4","","89","","","","","M","4","","16.1","","96.42","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 04:00","2013","09","02","04:00","11.0","","9.9","","93","","","","13","","4","","16.1","","96.42","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 05:00","2013","09","02","05:00","10.5","","9.0","","90","","","","7","","4","","16.1","","96.43","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 06:00","2013","09","02","06:00","9.3","","8.4","","94","","","","","","0","","16.1","","96.42","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 07:00","2013","09","02","07:00","10.2","","9.4","","95","","","","10","","8","","16.1","","96.41","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 08:00","2013","09","02","08:00","13.1","","10.3","","83","","","","","","0","","16.1","","96.40","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 09:00","2013","09","02","09:00","18.3","","11.5","","64","","","","25","","11","","16.1","","96.39","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 10:00","2013","09","02","10:00","21.5","","11.0","","51","","","","27","","17","","16.1","","96.37","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 11:00","2013","09","02","11:00","23.5","","11.0","","45","","","","27","","22","","16.1","","96.35","","25","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 12:00","2013","09","02","12:00","24.3","","10.7","","42","","","","28","","26","","16.1","","96.42","","26","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 13:00","2013","09","02","13:00","24.6","","10.6","","41","","","","32","","30","","16.1","","96.49","","26","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 14:00","2013","09","02","14:00","22.4","","12.0","","51","","","","35","","24","","16.1","","96.60","","25","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 15:00","2013","09","02","15:00","20.8","","10.0","","50","","","","1","","30","","16.1","","96.73","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 16:00","2013","09","02","16:00","20.5","","9.4","","49","","","","33","","26","","16.1","","96.81","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 17:00","2013","09","02","17:00","18.9","","9.5","","54","","","","35","","24","","16.1","","96.92","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 18:00","2013","09","02","18:00","16.1","","8.4","","60","","","","34","","21","","16.1","","97.04","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 19:00","2013","09","02","19:00","14.2","","7.1","","62","","","","1","","21","","16.1","","97.14","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 20:00","2013","09","02","20:00","12.4","","6.1","","65","","","","36","","18","","16.1","","97.22","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 21:00","2013","09","02","21:00","10.9","","5.7","","70","","","","36","","21","","16.1","","97.29","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 22:00","2013","09","02","22:00","9.6","","4.6","","71","","","","36","","22","","16.1","","97.37","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-02 23:00","2013","09","02","23:00","8.4","","4.5","","76","","","","2","","9","","16.1","","97.46","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 00:00","2013","09","03","00:00","7.6","","4.5","","80","","","","1","","4","","16.1","","97.48","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 01:00","2013","09","03","01:00","6.0","","3.8","","86","","","","","","0","","16.1","","97.54","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 02:00","2013","09","03","02:00","5.4","","4.0","","91","","","","","M","4","","16.1","","97.57","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 03:00","2013","09","03","03:00","2.8","","2.4","","97","","","","17","","8","","16.1","","97.63","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 04:00","2013","09","03","04:00","3.0","","2.9","","99","","","","","","0","","16.1","","97.65","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 05:00","2013","09","03","05:00","1.4","","1.1","","98","","","","16","","9","","16.1","","97.67","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 06:00","2013","09","03","06:00","1.6","","1.2","","97","","","","","M","4","","16.1","","97.70","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 07:00","2013","09","03","07:00","0.4","","0.3","","99","","","","","","0","","16.1","","97.73","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 08:00","2013","09","03","08:00","4.1","","2.8","","91","","","","","M","4","","14.5","","97.72","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 09:00","2013","09","03","09:00","7.9","","4.0","","76","","","","12","","11","","16.1","","97.71","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 10:00","2013","09","03","10:00","10.1","","4.7","","69","","","","16","","11","","16.1","","97.71","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 11:00","2013","09","03","11:00","11.9","","4.8","","61","","","","","M","9","","16.1","","97.68","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 12:00","2013","09","03","12:00","13.7","","5.0","","56","","","","","M","4","","16.1","","97.62","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 13:00","2013","09","03","13:00","15.7","","5.5","","50","","","","","M","5","","16.1","","97.54","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 14:00","2013","09","03","14:00","18.3","","6.7","","46","","","","6","","9","","16.1","","97.48","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 15:00","2013","09","03","15:00","19.9","","7.5","","44","","","","","M","9","","16.1","","97.38","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 16:00","2013","09","03","16:00","21.5","","8.6","","43","","","","17","","8","","16.1","","97.30","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 17:00","2013","09","03","17:00","22.4","","9.8","","44","","","","17","","9","","16.1","","97.23","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 18:00","2013","09","03","18:00","22.3","","10.4","","46","","","","12","","11","","16.1","","97.18","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 19:00","2013","09","03","19:00","21.2","","11.4","","53","","","","11","","15","","16.1","","97.11","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 20:00","2013","09","03","20:00","18.6","","11.7","","64","","","","10","","8","","16.1","","97.09","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2013-09-03 21:00","2013","09","03","21:00","17.1","","11.7","","70","","","","14","","11","","16.1","","97.07","","","","","","NA"
