"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 00:00","2013","08","01","00:00","15.3","","14.1","","93","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 01:00","2013","08","01","01:00","14.8","","13.8","","94","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 02:00","2013","08","01","02:00","14.1","","13.5","","96","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 03:00","2013","08","01","03:00","13.8","","13.6","","99","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 04:00","2013","08","01","04:00","12.7","","12.7","","100","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 05:00","2013","08","01","05:00","12.5","","12.5","","100","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 06:00","2013","08","01","06:00","13.6","","13.5","","99","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 07:00","2013","08","01","07:00","16.3","","14.9","","91","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 08:00","2013","08","01","08:00","18.7","","14.5","","77","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 09:00","2013","08","01","09:00","20.3","","14.5","","69","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 10:00","2013","08","01","10:00","21.6","","14.2","","63","","","","","M","","M","","","","M","25","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 11:00","2013","08","01","11:00","22.5","","14.1","","59","","","","","M","","M","","","","M","26","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 12:00","2013","08","01","12:00","22.9","","14.2","","58","","","","","M","","M","","","","M","26","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 13:00","2013","08","01","13:00","23.2","","14.1","","57","","","","","M","","M","","","","M","27","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 14:00","2013","08","01","14:00","22.8","","13.7","","56","","","","","M","","M","","","","M","26","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 15:00","2013","08","01","15:00","23.8","","13.3","","52","","","","","M","","M","","","","M","27","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 16:00","2013","08","01","16:00","22.4","","13.8","","58","","","","","M","","M","","","","M","26","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 17:00","2013","08","01","17:00","23.0","","13.4","","55","","","","","M","","M","","","","M","26","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 18:00","2013","08","01","18:00","22.7","","12.9","","54","","","","","M","","M","","","","M","25","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 19:00","2013","08","01","19:00","21.7","","13.0","","58","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 20:00","2013","08","01","20:00","20.7","","13.0","","61","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 21:00","2013","08","01","21:00","19.0","","13.3","","70","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 22:00","2013","08","01","22:00","18.1","","14.1","","77","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-01 23:00","2013","08","01","23:00","16.8","","13.6","","81","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-02 00:00","2013","08","02","00:00","15.9","","13.2","","84","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-02 01:00","2013","08","02","01:00","15.1","","12.6","","85","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-02 02:00","2013","08","02","02:00","14.3","","12.7","","90","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-02 03:00","2013","08","02","03:00","14.8","","12.8","","88","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-02 04:00","2013","08","02","04:00","15.3","","11.4","","78","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-02 05:00","2013","08","02","05:00","14.8","","11.5","","81","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-02 06:00","2013","08","02","06:00","15.5","","12.2","","81","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-02 07:00","2013","08","02","07:00","15.5","","12.2","","81","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-02 08:00","2013","08","02","08:00","18.2","","13.2","","73","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-02 09:00","2013","08","02","09:00","19.8","","12.9","","64","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-02 10:00","2013","08","02","10:00","20.8","","13.0","","61","","","","","M","","M","","","","M","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2013-08-02 11:00","2013","08","02","11:00","20.0","","13.6","","67","","","","","M","","M","","","","M","","","","","NA"
